,pv panels,st panels,electricity grid,biomethane,dec ground heat pump
85,3.462148774964536,1.2170827234359367,6.244411085859223,0.0,7.751406592662052
86,2.3658062097394015,0.23176110819350743,7.343377685146795,0.0,7.698106856236889
87,0.7994199684248338,0.0,9.141419892843233,0.0,7.764522134319623
88,0.0,0.0,10.159141587705317,0.0,8.004643992756716
89,0.0,0.0,10.324715090277895,0.0,8.042031960380712
90,0.0,0.0,10.64998167737771,0.0,8.130960858779757
91,0.0,0.0,10.957797366404959,0.0,8.132592168601265
92,0.0,0.0,7.828627887149722,0.0,7.71578964938223
93,0.0,0.0,6.987516610878754,0.0,6.644989225160759
94,0.0,0.0,6.087864342932755,0.0,5.526344506272642
95,0.0,0.0,5.571575941211849,0.0,5.009415530995206
96,0.0,0.0,9.378372929289084,0.0,8.401402560302907
97,0.0,0.0,9.973951591818533,0.0,8.792048026021693
98,0.0,0.0,10.960485665904182,0.0,9.504479356831174
99,0.0,0.0,12.73278670286734,0.0,10.918476208117808
100,0.0,0.0,16.661043030970944,0.0,12.98050654383153
101,0.0,0.0,18.227309859712683,0.0,16.0368305393435
102,0.0,0.0,18.227309859712683,0.0,17.705159886628543
103,0.0,0.0,18.227309859712683,0.0,17.58538662391315
104,0.011350929693226333,0.0,18.227309859712683,0.0,16.108918016258666
105,0.21923467752064188,0.0,18.227309859712683,0.0,14.949432566370755
106,0.44391049459824117,0.0,18.135953185174593,0.0,13.962617757885335
107,1.2723145889798106,0.0,15.930138428202,0.0,13.27574557515166
108,3.2885680911790667,0.0,12.149275799544274,0.0,12.87593973431825
109,4.147429394713162,0.7136770616682844,10.831555884412362,0.0,12.700212781144405
110,3.056164221287524,0.0,12.117203011130089,0.0,12.608268579030975
111,2.2304787128943073,0.12055901655691893,13.023666699643629,0.0,12.711750168079899
112,0.0,0.0,15.81580321312527,0.0,13.098227296784188
113,0.0,0.0,16.043445061166654,0.0,13.146162694045838
114,0.0,0.0,16.334464299458297,0.0,13.28645576991169
115,0.0,0.0,16.417546196623732,0.0,13.284605670435205
116,0.0,0.0,15.58159715747403,0.0,12.597066621709322
117,0.0,0.0,13.485443145435951,0.0,10.840556206118192
118,0.0,0.0,11.280282268490389,0.0,9.035447831354196
119,0.0,0.0,10.273121316171348,0.0,8.222637157164904
120,0.0,0.0,14.798897776156904,0.0,11.939804184131344
121,0.0,0.0,15.249098055018148,0.0,12.301991048957344
122,0.0,0.0,17.152888239226375,0.0,13.040360069814858
123,0.0,0.0,18.227309859712683,0.0,14.199080951570544
124,0.0,0.0,18.227309859712683,0.0,17.063602455659453
125,0.0,0.0,18.227309859712683,0.0,20.55547527243259
126,0.0,0.0,18.227309859712683,0.0,22.500568791604394
127,0.0,0.0,18.227309859712683,0.0,21.743372911099588
128,0.25425714321379644,0.0,18.227309859712683,0.0,20.748917801315773
129,1.4506652564468878,0.0,17.129198423325946,0.0,19.75440236298713
130,4.531619553958854,0.8983800224544621,14.04824412581398,0.0,18.676759442552875
131,6.084958486967848,2.702971013816816,12.494905192804987,0.0,17.855178986510438
132,6.454483676087809,3.3155864129470007,12.125380003685027,0.0,17.41148698260218
133,4.723423016433212,1.5398408826667034,13.856440663339622,0.0,17.164164362865442
134,4.598509782935561,1.8449984864285864,16.280594355015932,0.0,17.32555244144732
135,2.2341198406427476,0.1040115124332674,18.227309859712683,0.0,17.542774581618986
136,0.0,0.0,18.227309859712683,0.0,17.66187968710069
