,pv panels,st panels,dec air heat pump,dec ground heat pump
1650,0.0,0.0,0.5181445910145199,0.5181445910145199
1651,0.0,0.0,0.5134634568446774,0.5134634568446774
1652,0.0,0.0,0.4851815096081103,0.4851815096081103
1653,0.0,0.0,0.4281616276990883,0.4281616276990883
1654,0.0,0.0,0.3681814824917913,0.3681814824917913
1655,0.0,0.0,0.3480501061170264,0.3480501061170264
1656,0.0,0.0,0.33965471502330935,0.33965471502330935
1657,0.0,0.0,0.3518196187131199,0.3518196187131199
1658,0.0,0.0,0.3652877852708565,0.3652877852708565
1659,0.0,0.0,0.3969257549691942,0.3969257549691942
1660,0.0,0.0,0.4793967155231705,0.4793967155231705
1661,0.0,0.0,0.5984702390192592,0.5984702390192592
1662,0.0,0.0,0.656671162847697,0.656671162847697
1663,0.13063533,0.0,0.6321408901342381,0.6321408901342381
1664,0.34979973,0.1208947870715188,0.6017309913299901,0.6017309913299901
1665,0.5352306,0.39963807116226113,0.5748121457713499,0.5748121457713499
1666,0.67216311,0.6359322480655284,0.5437737304737902,0.5437737304737902
1667,0.74807285,0.7822839356531389,0.516649597202347,0.516649597202347
1668,0.76544206,0.8288921126169126,0.5021498073625126,0.5021498073625126
1669,0.72533498,0.7732096317539147,0.494171402523548,0.494171402523548
1670,0.62969402,0.6259673486629804,0.4979814011261431,0.4979814011261431
1671,0.47402899,0.39290983119818745,0.5042685404944878,0.5042685404944878
1672,0.28560451,0.12967280539275272,0.5086954037102122,0.5086954037102122
1673,0.08259468,0.0,0.5096536397593754,0.5096536397593754
1674,0.0,0.0,0.5063206734711635,0.5063206734711635
1675,0.0,0.0,0.4975149712298916,0.4975149712298916
1676,0.0,0.0,0.4728177429440143,0.4728177429440143
1677,0.0,0.0,0.4185592133716516,0.4185592133716516
1678,0.0,0.0,0.3550550538820175,0.3550550538820175
1679,0.0,0.0,0.332662431045249,0.332662431045249
1680,0.0,0.0,0.3026408923145321,0.3026408923145321
1681,0.0,0.0,0.31650570754004687,0.31650570754004687
1682,0.0,0.0,0.33366056821185847,0.33366056821185847
1683,0.0,0.0,0.36329292899802257,0.36329292899802257
1684,0.0,0.0,0.4403197728254745,0.4403197728254745
1685,0.0,0.0,0.5508543876412234,0.5508543876412234
1686,0.0,0.0,0.5811694669580559,0.5811694669580559
1687,0.09304903,0.0,0.5580491461617789,0.5580491461617789
1688,0.28337398,0.031792832601400894,0.5248065538564278,0.5248065538564278
1689,0.51608527,0.37693234933372693,0.5038530947025862,0.5038530947025862
1690,0.64764429,0.6052859657790719,0.48676823850465417,0.48676823850465417
1691,0.71982041,0.751070331978615,0.4535764773005706,0.4535764773005706
1692,0.75177443,0.8262661330620182,0.4316765320388142,0.4316765320388142
1693,0.71301891,0.775625387095983,0.42536676281913555,0.42536676281913555
1694,0.62237786,0.6349488620284965,0.42961539204887356,0.42961539204887356
1695,0.47763804,0.41804052927332713,0.44210967660134926,0.44210967660134926
1696,0.28348741,0.14363168542923388,0.4571438436153272,0.4571438436153272
1697,0.0836789,0.0,0.4614817682257428,0.4614817682257428
1698,0.0,0.0,0.45345070876695776,0.45345070876695776
1699,0.0,0.0,0.44423247335609545,0.44423247335609545
1700,0.0,0.0,0.43880433571510685,0.43880433571510685
1701,0.0,0.0,0.3893764431015998,0.3893764431015998
1702,0.0,0.0,0.33270161722101993,0.33270161722101993
1703,0.0,0.0,0.3151423186336063,0.3151423186336063
1704,0.0,0.0,0.29568800176187227,0.29568800176187227
1705,0.0,0.0,0.29461587786843313,0.29461587786843313
1706,0.0,0.0,0.3274619452994091,0.3274619452994091
1707,0.0,0.0,0.3882018739080318,0.3882018739080318
1708,0.0,0.0,0.4606291898459672,0.4606291898459672
1709,0.0,0.0,0.4551353798047324,0.4551353798047324
1710,0.0,0.0,0.48139725516504156,0.48139725516504156
1711,0.13502219,0.0,0.4664737462393668,0.4664737462393668
1712,0.34810894,0.1351715337866737,0.44367766609765985,0.44367766609765985
1713,0.53134957,0.42122360185180574,0.42454270699576624,0.42454270699576624
1714,0.65795561,0.6492197181985965,0.4151241154396294,0.4151241154396294
1715,0.72844349,0.7927682807186852,0.3951140030486421,0.3951140030486421
1716,0.74336848,0.84212241982014,0.385422147292131,0.385422147292131
1717,0.70533317,0.7927160460890129,0.39134061043347634,0.39134061043347634
1718,0.61449162,0.6507296482396902,0.3993413731955695,0.3993413731955695
1719,0.47080844,0.43044066450196666,0.3976944501045926,0.3976944501045926
1720,0.28141188,0.1583137235042845,0.4231085346906636,0.4231085346906636
1721,0.0842904,0.0,0.431882853217891,0.431882853217891
1722,0.0,0.0,0.42730294032351934,0.42730294032351934
1723,0.0,0.0,0.4271308062922351,0.4271308062922351
1724,0.0,0.0,0.4146145338059024,0.4146145338059024
1725,0.0,0.0,0.3660338853283488,0.3660338853283488
1726,0.0,0.0,0.32664498325530794,0.32664498325530794
1727,0.0,0.0,0.2940729617313629,0.2940729617313629
1728,0.0,0.0,0.23642508562591472,0.23642508562591472
1729,0.0,0.0,0.2466257023632571,0.2466257023632571
1730,0.0,0.0,0.26697945828604985,0.26697945828604985
1731,0.0,0.0,0.30614494456291486,0.30614494456291486
1732,0.0,0.0,0.3607765742377597,0.3607765742377597
1733,0.0,0.0,0.44044310443726814,0.44044310443726814
1734,0.0,0.0,0.48658715727040086,0.48658715727040086
1735,0.10393081,0.0,0.4709069048364573,0.4709069048364573
1736,0.26643263,0.06540980894297696,0.43869256765898884,0.43869256765898884
1737,0.43828761,0.3148491646840748,0.4102999505111531,0.4102999505111531
1738,0.63062329,0.6372357789656519,0.37864054925380297,0.37864054925380297
1739,0.68023366,0.7326384487698687,0.364572966693531,0.364572966693531
1740,0.70448595,0.7843096345167303,0.3491623794101861,0.3491623794101861
1741,0.68159328,0.757800317607577,0.3436756867941503,0.3436756867941503
1742,0.60259288,0.634494732338957,0.34297946991428413,0.34297946991428413
1743,0.45949718,0.4127663267196412,0.35388657421112324,0.35388657421112324
1744,0.27723616,0.1527529194870187,0.3614854090036319,0.3614854090036319
1745,0.08406124,0.0,0.3745604257958941,0.3745604257958941
1746,0.0,0.0,0.3765862644974159,0.3765862644974159
1747,0.0,0.0,0.3759144321360497,0.3759144321360497
1748,0.0,0.0,0.35563681680620357,0.35563681680620357
1749,0.0,0.0,0.31009127517101526,0.31009127517101526
1750,0.0,0.0,0.2558105984024962,0.2558105984024962
1751,0.0,0.0,0.22775370131321088,0.22775370131321088
1752,0.0,0.0,0.21551550288778368,0.21551550288778368
1753,0.0,0.0,0.2255507163385239,0.2255507163385239
1754,0.0,0.0,0.24379565372907147,0.24379565372907147
1755,0.0,0.0,0.28005857208357365,0.28005857208357365
1756,0.0,0.0,0.33300059219842987,0.33300059219842987
1757,0.0,0.0,0.4115515609294473,0.4115515609294473
1758,0.0,0.0,0.4544192926927613,0.4544192926927613
1759,0.04719752,0.0,0.4513095780701461,0.4513095780701461
1760,0.08524043,0.0,0.4134420649273726,0.4134420649273726
1761,0.1330449,0.0,0.38368959185335927,0.38368959185335927
1762,0.23574384,0.00918504842745504,0.3583730397775397,0.3583730397775397
1763,0.28556809,0.08262439086753302,0.34074339941399684,0.34074339941399684
1764,0.13638902,0.0,0.33049376396644303,0.33049376396644303
1765,0.25443134,0.05430598783865256,0.3259830863577285,0.3259830863577285
1766,0.21911482,0.015575063480445631,0.32363810965442985,0.32363810965442985
1767,0.10584119,0.0,0.32631262230988156,0.32631262230988156
1768,0.07139716,0.0,0.3362565875042397,0.3362565875042397
1769,0.01798536,0.0,0.33753455757173206,0.33753455757173206
1770,0.0,0.0,0.34115820676576436,0.34115820676576436
1771,0.0,0.0,0.3411299005000788,0.3411299005000788
1772,0.0,0.0,0.3235046033376663,0.3235046033376663
1773,0.0,0.0,0.27843219522013785,0.27843219522013785
1774,0.0,0.0,0.23201056419517985,0.23201056419517985
1775,0.0,0.0,0.21101420993175976,0.21101420993175976
1776,0.0,0.0,0.20526999713251362,0.20526999713251362
1777,0.0,0.0,0.21484705884922087,0.21484705884922087
1778,0.0,0.0,0.23218532083838764,0.23218532083838764
1779,0.0,0.0,0.266714502153042,0.266714502153042
1780,0.0,0.0,0.3172122229182858,0.3172122229182858
1781,0.0,0.0,0.39228601230591276,0.39228601230591276
1782,0.0,0.0,0.43333588593475564,0.43333588593475564
1783,0.00692552,0.0,0.43029020240659527,0.43029020240659527
1784,0.05442564,0.0,0.394201998271719,0.394201998271719
1785,0.06177668,0.0,0.3658343227126963,0.3658343227126963
1786,0.15349845,0.0,0.3417022634712659,0.3417022634712659
1787,0.21429691,0.0,0.3248882533295401,0.3248882533295401
1788,0.28715545,0.08983817989570221,0.3151389052739349,0.3151389052739349
1789,0.29631443,0.10507099789521386,0.31083942964262107,0.31083942964262107
1790,0.26726057,0.07930402054339895,0.3086359383668255,0.3086359383668255
1791,0.28032715,0.10142250084967867,0.31122257231104755,0.31122257231104755
1792,0.20849841,0.01383425607536186,0.3207515917553955,0.3207515917553955
1793,0.07772745,0.0,0.32205873603333096,0.32205873603333096
1794,0.0,0.0,0.32554602888045847,0.32554602888045847
1795,0.0,0.0,0.3255453807037646,0.3255453807037646
1796,0.0,0.0,0.3087628147818476,0.3087628147818476
1797,0.0,0.0,0.2657912732090984,0.2657912732090984
1798,0.0,0.0,0.22132974589324603,0.22132974589324603
1799,0.0,0.0,0.201095970119277,0.201095970119277
1800,0.0,0.0,0.21232428700059458,0.21232428700059458
1801,0.0,0.0,0.2222137837931388,0.2222137837931388
1802,0.0,0.0,0.24018250958757306,0.24018250958757306
1803,0.0,0.0,0.2759068202327076,0.2759068202327076
1804,0.0,0.0,0.32807525050447034,0.32807525050447034
1805,0.0,0.0,0.4054986240745774,0.4054986240745774
1806,0.0,0.0,0.44775754266423146,0.44775754266423146
1807,0.11485141,0.0,0.4446831988768906,0.4446831988768906
1808,0.28814021,0.07123109006859996,0.4073750587436209,0.4073750587436209
1809,0.38610885,0.20402299987585548,0.3780596980888935,0.3780596980888935
1810,0.43126097,0.2670847061624011,0.35311606738013723,0.35311606738013723
1811,0.43110281,0.2705613944966857,0.3357446231952409,0.3357446231952409
1812,0.28611864,0.07651054044888819,0.32564846096668476,0.32564846096668476
1813,0.39444841,0.23149192632276108,0.32120404551555165,0.32120404551555165
1814,0.3085025,0.11971212231578782,0.3188976360210094,0.3188976360210094
1815,0.20121817,0.0,0.3215377494107591,0.3215377494107591
1816,0.04908037,0.0,0.3313421771850386,0.3313421771850386
1817,0.01498016,0.0,0.3326133504383361,0.3326133504383361
1818,0.0,0.0,0.3361886228396339,0.3361886228396339
1819,0.0,0.0,0.33616468411647815,0.33616468411647815
1820,0.0,0.0,0.31880174759842367,0.31880174759842367
1821,0.0,0.0,0.27439179066691355,0.27439179066691355
1822,0.0,0.0,0.2286255546040078,0.2286255546040078
1823,0.0,0.0,0.20790679383272118,0.20790679383272118
1824,0.0,0.0,0.21008071517646545,0.21008071517646545
1825,0.0,0.0,0.21891372359963981,0.21891372359963981
1826,0.0,0.0,0.2329869554509897,0.2329869554509897
1827,0.0,0.0,0.2655070338194466,0.2655070338194466
1828,0.0,0.0,0.315777598558622,0.315777598558622
1829,0.0,0.0,0.40858786410291276,0.40858786410291276
1830,0.0,0.0,0.45474123621469187,0.45474123621469187
1831,0.13688659,0.0,0.4521142386664341,0.4521142386664341
1832,0.32353519,0.12981512735033887,0.41513537716195187,0.41513537716195187
1833,0.49882142,0.3861072239453965,0.3856241412658542,0.3856241412658542
1834,0.61544658,0.5763487078065387,0.35995526342877976,0.35995526342877976
1835,0.66565784,0.6643328341841542,0.34076926945333175,0.34076926945333175
1836,0.69857666,0.7271312839803823,0.329504797248209,0.329504797248209
1837,0.68157024,0.713865454152664,0.32503336840743535,0.32503336840743535
1838,0.58538222,0.5611242977414214,0.3221858169161084,0.3221858169161084
1839,0.48248113,0.4081129720528531,0.3226274547492863,0.3226274547492863
1840,0.297802,0.1437719555166483,0.3314225051941591,0.3314225051941591
1841,0.09665178,0.0,0.3390147504221025,0.3390147504221025
1842,0.0,0.0,0.34151827726485545,0.34151827726485545
1843,0.0,0.0,0.339827795587298,0.339827795587298
1844,0.0,0.0,0.32406565033998364,0.32406565033998364
1845,0.0,0.0,0.2799280514133197,0.2799280514133197
1846,0.0,0.0,0.23305789672101393,0.23305789672101393
1847,0.0,0.0,0.2068858188696796,0.2068858188696796
1848,0.0,0.0,0.22386183771598728,0.22386183771598728
1849,0.0,0.0,0.2273583427396035,0.2273583427396035
1850,0.0,0.0,0.25173751725918236,0.25173751725918236
1851,0.0,0.0,0.2913808147752128,0.2913808147752128
1852,0.0,0.0,0.3504405831551132,0.3504405831551132
1853,0.0,0.0,0.44111036687475486,0.44111036687475486
1854,0.01161169,0.0,0.47872634364577127,0.47872634364577127
1855,0.16292933,0.0,0.46279559734743564,0.46279559734743564
1856,0.37649636,0.1838439677898301,0.42705227954667385,0.42705227954667385
1857,0.55951577,0.4633283463970463,0.39559798935311363,0.39559798935311363
1858,0.68582832,0.677316324121583,0.3763130761031142,0.3763130761031142
1859,0.74912135,0.7952669263730192,0.3550957603520512,0.3550957603520512
1860,0.7651994,0.8350053985154097,0.31912054273420254,0.31912054273420254
1861,0.62035385,0.5886414613767185,0.31329582040854287,0.31329582040854287
1862,0.47529245,0.3662453896858271,0.3191899595371526,0.3191899595371526
1863,0.25789609,0.06089091035881815,0.3285735203421388,0.3285735203421388
1864,0.17817548,0.0,0.34209008733854085,0.34209008733854085
1865,0.09269993,0.0,0.3578852854244333,0.3578852854244333
1866,0.0,0.0,0.351979845627262,0.351979845627262
1867,0.0,0.0,0.3578963600657143,0.3578963600657143
1868,0.0,0.0,0.34494752421991853,0.34494752421991853
1869,0.0,0.0,0.3132656572418136,0.3132656572418136
1870,0.0,0.0,0.2522131329041175,0.2522131329041175
1871,0.0,0.0,0.22797952899433793,0.22797952899433793
1872,0.0,0.0,0.2557824437489558,0.2557824437489558
1873,0.0,0.0,0.2407094612439472,0.2407094612439472
1874,0.0,0.0,0.2720171550115885,0.2720171550115885
1875,0.0,0.0,0.3258326238221084,0.3258326238221084
1876,0.0,0.0,0.40223519420990717,0.40223519420990717
1877,0.0,0.0,0.38727120205960514,0.38727120205960514
1878,0.01183715,0.0,0.4105427205017656,0.4105427205017656
1879,0.16416466,0.0,0.3857295520439046,0.3857295520439046
1880,0.37393701,0.19147730814936134,0.36752647838306735,0.36752647838306735
1881,0.55099303,0.4658217523551212,0.34227682760043193,0.34227682760043193
1882,0.67394255,0.6836687540747926,0.3298661286317916,0.3298661286317916
1883,0.74208307,0.8166614333395088,0.3122334059516099,0.3122334059516099
1884,0.75684945,0.8549526055200549,0.3004623148088074,0.3004623148088074
1885,0.72329848,0.8042902638147124,0.30658101725671,0.30658101725671
1886,0.63610465,0.6586489556654491,0.2999656709766221,0.2999656709766221
1887,0.49364283,0.43223745743278497,0.3184877032083488,0.3184877032083488
1888,0.30191255,0.15363695321150272,0.3365126750222253,0.3365126750222253
1889,0.1011336,0.0,0.3450029690595846,0.3450029690595846
1890,0.0,0.0,0.3487933220664182,0.3487933220664182
1891,0.0,0.0,0.3611915130330842,0.3611915130330842
1892,0.0,0.0,0.3470547202240233,0.3470547202240233
1893,0.0,0.0,0.3204872594576821,0.3204872594576821
1894,0.0,0.0,0.2601016414775722,0.2601016414775722
1895,0.0,0.0,0.23068872188478826,0.23068872188478826
1896,0.0,0.0,0.24266942864121588,0.24266942864121588
1897,0.0,0.0,0.25313330874110157,0.25313330874110157
1898,0.0,0.0,0.2740366392169169,0.2740366392169169
1899,0.0,0.0,0.31423934034306755,0.31423934034306755
1900,0.0,0.0,0.37029145758824455,0.37029145758824455
1901,0.0,0.0,0.451989229584484,0.451989229584484
1902,0.01348052,0.0,0.4993026216876459,0.4993026216876459
1903,0.17475946,0.0,0.48321979032554974,0.48321979032554974
1904,0.38778844,0.19225405170476584,0.45016350430971086,0.45016350430971086
1905,0.56789179,0.4740173750230971,0.42103048716466535,0.42103048716466535
1906,0.6920679,0.695759037762813,0.38853573150179005,0.38853573150179005
1907,0.75936213,0.8328257448146469,0.37410576461854217,0.37410576461854217
1908,0.77105241,0.875223320396859,0.3582819459151769,0.3582819459151769
1909,0.73109217,0.8181363601911363,0.35265098112913534,0.35265098112913534
1910,0.64130952,0.6722902441839569,0.3519303964220146,0.3519303964220146
1911,0.49616835,0.44602720635694154,0.3631213172636236,0.3631213172636236
1912,0.30512577,0.16668155469539594,0.3709037703596768,0.3709037703596768
1913,0.10405127,0.0,0.3843092397316485,0.3843092397316485
1914,0.0,0.0,0.3863769873683368,0.3863769873683368
1915,0.0,0.0,0.3856793127863779,0.3856793127863779
1916,0.0,0.0,0.36486267524790483,0.36486267524790483
1917,0.0,0.0,0.31812632175103017,0.31812632175103017
1918,0.0,0.0,0.26247054369012407,0.26247054369012407
1919,0.0,0.0,0.23373310488674948,0.23373310488674948
1920,0.0,0.0,0.2281931011285765,0.2281931011285765
1921,0.0,0.0,0.23880681436503934,0.23880681436503934
1922,0.0,0.0,0.2581498813047293,0.2581498813047293
1923,0.0,0.0,0.29655275084137267,0.29655275084137267
1924,0.0,0.0,0.3525666374845743,0.3525666374845743
1925,0.0,0.0,0.4355927947593774,0.4355927947593774
1926,0.01523744,0.0,0.4808766733051691,0.4808766733051691
1927,0.18259779,0.0,0.4776276278166364,0.4776276278166364
1928,0.39668799,0.21572291037808608,0.4375378394878464,0.4375378394878464
1929,0.57390859,0.4960773576439385,0.4060491882793547,0.4060491882793547
1930,0.69421561,0.717666629498857,0.3792512826161452,0.3792512826161452
1931,0.75817061,0.8542530140804274,0.36059621489986715,0.36059621489986715
1932,0.76895277,0.8942688199507823,0.34973669247520345,0.34973669247520345
1933,0.72747325,0.8362196546754578,0.3449628481740748,0.3449628481740748
1934,0.63537637,0.6846619026312356,0.34246422786198233,0.34246422786198233
1935,0.49182818,0.45832917327757905,0.34527479016270585,0.34527479016270585
1936,0.30494781,0.18166074313516237,0.35577220297447315,0.35577220297447315
1937,0.10593837,0.0,0.3570757405524787,0.3570757405524787
1938,0.0,0.0,0.3608908807541061,0.3608908807541061
1939,0.0,0.0,0.3608446988601333,0.3608446988601333
1940,0.0,0.0,0.3421768658185154,0.3421768658185154
1941,0.0,0.0,0.29447325674077857,0.29447325674077857
1942,0.0,0.0,0.24545155184175965,0.24545155184175965
1943,0.0,0.0,0.22335657285558552,0.22335657285558552
1944,0.0,0.0,0.20635385844876727,0.20635385844876727
1945,0.0,0.0,0.21598049455506196,0.21598049455506196
1946,0.0,0.0,0.23341239443056822,0.23341239443056822
1947,0.0,0.0,0.2681244638067836,0.2681244638067836
1948,0.0,0.0,0.31888524833509524,0.31888524833509524
1949,0.0,0.0,0.39434314500603546,0.39434314500603546
1950,0.01653298,0.0,0.43560075439699736,0.43560075439699736
1951,0.18574625,0.0,0.43254268944213986,0.43254268944213986
1952,0.39690299,0.22881668396449445,0.39626441166458504,0.39626441166458504
1953,0.56976846,0.5103149634876512,0.3677481464667628,0.3677481464667628
1954,0.68870524,0.7282553144995063,0.3434893450357417,0.3434893450357417
1955,0.75230017,0.8626612205485308,0.32658754450729266,0.32658754450729266
1956,0.76241858,0.9038806791904422,0.31678612741639073,0.31678612741639073
1957,0.72271854,0.8463885967237671,0.31246413251324334,0.31246413251324334
1958,0.63227687,0.6975732771307857,0.3102476749216953,0.3102476749216953
1959,0.49145182,0.4718778590005156,0.3128461652138549,0.3128461652138549
1960,0.30684666,0.19349019893707936,0.3224228305134854,0.3224228305134854
1961,0.10857097,0.0,0.32373267807769684,0.32373267807769684
1962,0.0,0.0,0.3272365599362834,0.3272365599362834
1963,0.0,0.0,0.327234544468409,0.327234544468409
1964,0.0,0.0,0.31036289180638105,0.31036289180638105
1965,0.0,0.0,0.2671661728156044,0.2671661728156044
1966,0.0,0.0,0.22248096473005638,0.22248096473005638
1967,0.0,0.0,0.2021518715131858,0.2021518715131858
1968,0.0,0.0,0.1874213989262369,0.1874213989262369
1969,0.0,0.0,0.1961721765383224,0.1961721765383224
1970,0.0,0.0,0.2119889230219447,0.2119889230219447
1971,0.0,0.0,0.24351116675261383,0.24351116675261383
1972,0.0,0.0,0.28963712627580146,0.28963712627580146
1973,0.0,0.0,0.3582423181168731,0.3582423181168731
1974,0.01811137,0.0,0.3957382966568834,0.3957382966568834
1975,0.18759538,0.0,0.3929453561384242,0.3929453561384242
1976,0.39616135,0.23901428466355834,0.3600024454065356,0.3600024454065356
1977,0.56649428,0.5195418676155784,0.3340997127902642,0.3340997127902642
1978,0.68202659,0.7391367618219383,0.31206698797638494,0.31206698797638494
1979,0.74298657,0.8747440740721556,0.2967117606855423,0.2967117606855423
1980,0.75426792,0.9128881754149238,0.2878123920437201,0.2878123920437201
1981,0.71642177,0.8518358850302782,0.2838853398239838,0.2838853398239838
1982,0.62797276,0.6997178963124234,0.28187794912137043,0.28187794912137043
1983,0.48923265,0.4720406245427672,0.2842469278354634,0.2842469278354634
1984,0.30728973,0.1959760503579937,0.2929584963213156,0.2929584963213156
1985,0.10781533,0.0,0.29417031898353824,0.29417031898353824
1986,0.0,0.0,0.2973651533936226,0.2973651533936226
1987,0.0,0.0,0.29737310816296275,0.29737310816296275
1988,0.0,0.0,0.2820565663105309,0.2820565663105309
1989,0.0,0.0,0.24281844947052,0.24281844947052
1990,0.0,0.0,0.2021828323823485,0.2021828323823485
1991,0.0,0.0,0.18364817739633585,0.18364817739633585
1992,0.0,0.0,0.16111517353613067,0.16111517353613067
1993,0.0,0.0,0.16793449865719975,0.16793449865719975
1994,0.0,0.0,0.17866586639563609,0.17866586639563609
1995,0.0,0.0,0.20359999422204728,0.20359999422204728
1996,0.0,0.0,0.24230366225465358,0.24230366225465358
1997,0.0,0.0,0.3138793929419108,0.3138793929419108
1998,0.01950175,0.0,0.34961330870326807,0.34961330870326807
1999,0.18852718,0.0,0.34744799447836916,0.34744799447836916
2000,0.39444816,0.23903827288316137,0.3190684785671857,0.3190684785671857
2001,0.56389065,0.5125693016973535,0.29639044795359176,0.29639044795359176
2002,0.67875638,0.7278614762362337,0.2766826098428427,0.2766826098428427
2003,0.74029994,0.8589994487279909,0.2619401724148615,0.2619401724148615
2004,0.75559812,0.9033663462894153,0.2533322732537962,0.2533322732537962
2005,0.7165702,0.8400162832488003,0.24989613490081466,0.24989613490081466
2006,0.62891387,0.6896630599238466,0.24776892539808254,0.24776892539808254
2007,0.49011788,0.4628594621683305,0.24819222511638372,0.24819222511638372
2008,0.31169141,0.1921038336434008,0.25504941641390505,0.25504941641390505
2009,0.11123939,0.0,0.26100347224499404,0.26100347224499404
2010,0.0,0.0,0.26300214038098174,0.26300214038098174
2011,0.0,0.0,0.2617696699528089,0.2617696699528089
2012,0.0,0.0,0.24969169218230686,0.24969169218230686
2013,0.0,0.0,0.21577370254377293,0.21577370254377293
2014,0.0,0.0,0.17939306222684737,0.17939306222684737
2015,0.0,0.0,0.1588938469692242,0.1588938469692242
2016,0.0,0.0,0.14725913581925743,0.14725913581925743
2017,0.0,0.0,0.1496744501258739,0.1496744501258739
2018,0.0,0.0,0.16554311264171068,0.16554311264171068
2019,0.0,0.0,0.1915712264156094,0.1915712264156094
2020,0.0,0.0,0.2306014371037051,0.2306014371037051
2021,0.0,0.0,0.29090491677004404,0.29090491677004404
2022,0.02163276,0.0,0.3162437259260517,0.3162437259260517
2023,0.1945912,0.0,0.3056462477075531,0.3056462477075531
2024,0.40178818,0.2518981912749202,0.28207596223308085,0.28207596223308085
2025,0.57141633,0.5256662829122846,0.26131790331558585,0.26131790331558585
2026,0.68725806,0.7399720820660531,0.2485346933063301,0.2485346933063301
2027,0.75002457,0.8702822430601211,0.23454192368953192,0.23454192368953192
2028,0.76194128,0.9061074863159717,0.21111696262899024,0.21111696262899024
2029,0.72346262,0.8453580491305477,0.20728362340619735,0.20728362340619735
2030,0.63534496,0.6942390891358602,0.21117301391723686,0.21117301391723686
2031,0.49933823,0.47154621889825005,0.21739969481309745,0.21739969481309745
2032,0.31310724,0.18970344748422,0.2264245753606354,0.2264245753606354
2033,0.11473009,0.0,0.2369483923315885,0.2369483923315885
2034,0.0,0.0,0.2332505881073361,0.2332505881073361
2035,0.0,0.0,0.23717583419523333,0.23717583419523333
2036,0.0,0.0,0.2286426784307862,0.2286426784307862
2037,0.0,0.0,0.2075769970798597,0.2075769970798597
2038,0.0,0.0,0.16685814422853631,0.16685814422853631
2039,0.0,0.0,0.15024952403349118,0.15024952403349118
2040,0.0,0.0,0.16550511849904423,0.16550511849904423
2041,0.0,0.0,0.15599379455662746,0.15599379455662746
2042,0.0,0.0,0.1760655991813167,0.1760655991813167
2043,0.0,0.0,0.21078095186458354,0.21078095186458354
2044,0.0,0.0,0.26033022390964844,0.26033022390964844
2045,0.0,0.0,0.2520959728802872,0.2520959728802872
2046,0.02415323,0.0,0.26786540733353376,0.26786540733353376
2047,0.20361006,0.0,0.25174075953358904,0.25174075953358904
2048,0.41213787,0.27339423139525026,0.23975101585874864,0.23975101585874864
2049,0.57770245,0.5453096467433115,0.2232749811800993,0.2232749811800993
2050,0.68763383,0.7526529242784514,0.21508442644009268,0.21508442644009268
2051,0.7527761,0.8866818672693414,0.20359512176934602,0.20359512176934602
2052,0.76715717,0.9256689687644334,0.19601008159563968,0.19601008159563968
2053,0.72980389,0.8671085199886751,0.19988015199020187,0.19988015199020187
2054,0.64229892,0.71570692962379,0.19570278464149218,0.19570278464149218
2055,0.49896338,0.4807965923486209,0.20768654589581648,0.20768654589581648
2056,0.31520183,0.1991191448192304,0.21946128407572507,0.21946128407572507
2057,0.11577422,0.0,0.2251495791166872,0.2251495791166872
2058,0.0,0.0,0.22771060590868833,0.22771060590868833
2059,0.0,0.0,0.23572648189796544,0.23572648189796544
2060,0.0,0.0,0.22655977097052077,0.22655977097052077
2061,0.0,0.0,0.20908563946243816,0.20908563946243816
2062,0.0,0.0,0.16940870143689993,0.16940870143689993
2063,0.0,0.0,0.14974358248218472,0.14974358248218472
2064,0.0,0.0,0.1289783783207485,0.1289783783207485
2065,0.0,0.0,0.13849209189312267,0.13849209189312267
2066,0.0,0.0,0.15221905690527496,0.15221905690527496
2067,0.0,0.0,0.1784824894196804,0.1784824894196804
2068,0.0,0.0,0.2255654254984769,0.2255654254984769
2069,0.0,0.0,0.2992538025769099,0.2992538025769099
2070,0.02625503,0.0,0.3243290110681248,0.3243290110681248
2071,0.20173526,0.0,0.2996044147036436,0.2996044147036436
2072,0.4044674,0.2653687853575922,0.27242812059505433,0.27242812059505433
2073,0.5689177,0.5385724282531315,0.24796965779184574,0.24796965779184574
2074,0.67987755,0.7541052321105979,0.22775531340932298,0.22775531340932298
2075,0.74043757,0.8818661890310362,0.20956539384074827,0.20956539384074827
2076,0.75289102,0.9166062747505842,0.19780131580286148,0.19780131580286148
2077,0.71552142,0.857334261870255,0.1896512136868657,0.1896512136868657
2078,0.63202123,0.7130576794981229,0.18972499246859717,0.18972499246859717
2079,0.49527023,0.48402399050123507,0.18430492713113458,0.18430492713113458
2080,0.31374394,0.2023793974623627,0.19151285365332382,0.19151285365332382
2081,0.11750139,0.0,0.1992175457146956,0.1992175457146956
2082,0.0,0.0,0.215252091390438,0.215252091390438
2083,0.0,0.0,0.22154677728808062,0.22154677728808062
2084,0.0,0.0,0.21705719602253468,0.21705719602253468
2085,0.0,0.0,0.19275489233788592,0.19275489233788592
2086,0.0,0.0,0.14829202415865814,0.14829202415865814
2087,0.0,0.0,0.12333653988383853,0.12333653988383853
2088,0.0,0.0,0.11551630406755983,0.11551630406755983
2089,0.0,0.0,0.12415737499232639,0.12415737499232639
2090,0.0,0.0,0.13434074132761317,0.13434074132761317
2091,0.0,0.0,0.16046482141657586,0.16046482141657586
2092,0.0,0.0,0.20424456352056145,0.20424456352056145
