,biomass boiler,biomethane boiler,biomethane CHP,biomethane CHP generator,biomethane CHP boiler,large scale heat pump,geothermal plant,elec boiler,selling,heating grid
268,1.14,1.06,0.43,0.43,0.43,2.440272937599703,25.0,0.99,0.0,0.9885834796046212
269,1.14,1.06,0.43,0.43,0.43,2.4252474689694594,25.0,0.99,0.0,0.9904007253371435
270,1.14,1.06,0.43,0.43,0.43,2.435753575894637,25.0,0.99,0.0,0.9911952951546468
271,1.14,1.06,0.43,0.43,0.43,2.4372589109158382,25.0,0.99,0.0,0.9911331357861046
272,1.14,1.06,0.43,0.43,0.43,2.4217575452970057,25.0,0.99,0.0,0.9905826248446568
273,1.14,1.06,0.43,0.43,0.43,2.460481365642229,25.0,0.99,0.0,0.9900764275728717
274,1.14,1.06,0.43,0.43,0.43,2.4701508215875085,25.0,0.99,0.0,0.989724586703626
275,1.14,1.06,0.43,0.43,0.43,2.4885974825784274,25.0,0.99,0.0,0.9892401132144224
276,1.14,1.06,0.43,0.43,0.43,2.4947831413767574,25.0,0.99,0.0,0.9888797907923726
277,1.14,1.06,0.43,0.43,0.43,2.506171592766912,25.0,0.99,0.0,0.9887239745596688
278,1.14,1.06,0.43,0.43,0.43,2.520756511600044,25.0,0.99,0.0,0.9888031164325966
279,1.14,1.06,0.43,0.43,0.43,2.512930510393716,25.0,0.99,0.0,0.9886991280273459
280,1.14,1.06,0.43,0.43,0.43,2.489627144212993,25.0,0.99,0.0,0.9889604333380914
281,1.14,1.06,0.43,0.43,0.43,2.4073634517903253,25.0,0.99,0.0,0.9888243234168993
282,1.14,1.06,0.43,0.43,0.43,2.3925811019925125,25.0,0.99,0.0,0.9887616655114104
283,1.14,1.06,0.43,0.43,0.43,2.4024238338723083,25.0,0.99,0.0,0.9883544766568407
284,1.14,1.06,0.43,0.43,0.43,2.411819550615239,25.0,0.99,0.0,0.9875742979682556
285,1.14,1.06,0.43,0.43,0.43,2.403904438783265,25.0,0.99,0.0,0.98624274677338
286,1.14,1.06,0.43,0.43,0.43,2.398480910588568,25.0,0.99,0.0,0.9845661250794612
287,1.14,1.06,0.43,0.43,0.43,2.4034107819577346,25.0,0.99,0.0,0.9838243588732747
288,1.14,1.06,0.43,0.43,0.43,2.4372589109158382,25.0,0.99,0.0,0.9849500790539237
289,1.14,1.06,0.43,0.43,0.43,2.4024238338723083,25.0,0.99,0.0,0.9852601658570517
290,1.14,1.06,0.43,0.43,0.43,2.4123152845666285,25.0,0.99,0.0,0.9860428432176828
291,1.14,1.06,0.43,0.43,0.43,2.439267764422494,25.0,0.99,0.0,0.9866878614608958
292,1.14,1.06,0.43,0.43,0.43,2.4152922620443125,25.0,0.99,0.0,0.9891397871987894
293,1.14,1.06,0.43,0.43,0.43,2.384741805758766,25.0,0.99,0.0,0.9908661363623718
294,1.14,1.06,0.43,0.43,0.43,2.372554628807396,25.0,0.99,0.0,0.9916202349606125
295,1.14,1.06,0.43,0.43,0.43,2.3925811019925125,25.0,0.99,0.0,0.9915624119689961
296,1.14,1.06,0.43,0.43,0.43,2.429243359368615,25.0,0.99,0.0,0.9910377870785287
297,1.14,1.06,0.43,0.43,0.43,2.4277439736232456,25.0,0.99,0.0,0.9905554919398092
298,1.14,1.06,0.43,0.43,0.43,2.460989148629915,25.0,0.99,0.0,0.9902204631069484
299,1.14,1.06,0.43,0.43,0.43,2.474747032196285,25.0,0.99,0.0,0.9897593167925383
300,1.14,1.06,0.43,0.43,0.43,2.5030594644222983,25.0,0.99,0.0,0.9894159130366292
301,1.14,1.06,0.43,0.43,0.43,2.542297550546637,25.0,0.99,0.0,0.9892676341066358
302,1.14,1.06,0.43,0.43,0.43,2.5742213394487385,25.0,0.99,0.0,0.9893426869640317
303,1.14,1.06,0.43,0.43,0.43,2.581201549321013,25.0,0.99,0.0,0.9892431269664462
304,1.14,1.06,0.43,0.43,0.43,2.539658779068308,25.0,0.99,0.0,0.9894910053511755
305,1.14,1.06,0.43,0.43,0.43,2.508768587008624,25.0,0.99,0.0,0.9893604577123126
306,1.14,1.06,0.43,0.43,0.43,2.497365953497328,25.0,0.99,0.0,0.9893004412149924
307,1.14,1.06,0.43,0.43,0.43,2.4614970576044253,25.0,0.99,0.0,0.98891196645826
308,1.14,1.06,0.43,0.43,0.43,2.4559169821407294,25.0,0.99,0.0,0.9881680787165552
309,1.14,1.06,0.43,0.43,0.43,2.4543977834864066,25.0,0.99,0.0,0.9869003532744052
310,1.14,1.06,0.43,0.43,0.43,2.4442986131912647,25.0,0.99,0.0,0.9853076090747892
311,1.14,1.06,0.43,0.43,0.43,2.481917146359534,25.0,0.99,0.0,0.9846072316975186
312,1.14,1.06,0.43,0.43,0.43,2.469640765239934,25.0,0.99,0.0,0.9840492589276163
313,1.14,1.06,0.43,0.43,0.43,2.434249358460138,25.0,0.99,0.0,0.9845022130839665
314,1.14,1.06,0.43,0.43,0.43,2.4222557360106176,25.0,0.99,0.0,0.9851593624226689
315,1.14,1.06,0.43,0.43,0.43,2.400451398980392,25.0,0.99,0.0,0.9858306065043351
316,1.14,1.06,0.43,0.43,0.43,2.3837640663620943,25.0,0.99,0.0,0.9884309938458726
317,1.14,1.06,0.43,0.43,0.43,2.386698731305197,25.0,0.99,0.0,0.990596284782296
318,1.14,1.06,0.43,0.43,0.43,2.3876779180107026,25.0,0.99,0.0,0.9913370900818848
319,1.14,1.06,0.43,0.43,0.43,2.375959475619033,25.0,0.99,0.0,0.9912868384037903
320,1.14,1.06,0.43,0.43,0.43,2.3837640663620943,25.0,0.99,0.0,0.9907892358200221
321,1.14,1.06,0.43,0.43,0.43,2.4458102995561983,25.0,0.99,0.0,0.9903136793351376
322,1.14,1.06,0.43,0.43,0.43,2.522848391556358,25.0,0.99,0.0,0.9899575636748488
323,1.14,1.06,0.43,0.43,0.43,2.5963132868391643,25.0,0.99,0.0,0.989488016192326
324,1.14,1.06,0.43,0.43,0.43,2.6819180725351104,25.0,0.99,0.0,0.9891013451426199
325,1.14,1.06,0.43,0.43,0.43,2.7815052911099243,25.0,0.99,0.0,0.9889887197932452
326,1.14,1.06,0.43,0.43,0.43,2.858058377695719,25.0,0.99,0.0,0.9890270558246009
327,1.14,1.06,0.43,0.43,0.43,2.872081136926445,25.0,0.99,0.0,0.9889460258667998
328,1.14,1.06,0.43,0.43,0.43,2.8260571838678405,25.0,0.99,0.0,0.9890867323729327
329,1.14,1.06,0.43,0.43,0.43,2.6909465396457946,25.0,0.99,0.0,0.9891269250606045
330,1.14,1.06,0.43,0.43,0.43,2.6202757851883107,25.0,0.99,0.0,0.9889697653293147
331,1.14,1.06,0.43,0.43,0.43,2.596854956002154,25.0,0.99,0.0,0.9885300152720197
332,1.14,1.06,0.43,0.43,0.43,2.547055650331919,25.0,0.99,0.0,0.9877866818467306
333,1.14,1.06,0.43,0.43,0.43,2.487568332848695,25.0,0.99,0.0,0.9865390060673918
334,1.14,1.06,0.43,0.43,0.43,2.4670923819070563,25.0,0.99,0.0,0.9848691434498497
335,1.14,1.06,0.43,0.43,0.43,2.468621032335882,25.0,0.99,0.0,0.9839775851545984
336,1.14,1.06,0.43,0.43,0.43,2.458958772235118,25.0,0.99,0.0,0.9836369599283542
337,1.14,1.06,0.43,0.43,0.43,2.457944339228888,25.0,0.99,0.0,0.9836952615840715
338,1.14,1.06,0.43,0.43,0.43,2.4660739138114622,25.0,0.99,0.0,0.9843678993745113
339,1.14,1.06,0.43,0.43,0.43,2.432746257643203,25.0,0.99,0.0,0.9853555976759985
340,1.14,1.06,0.43,0.43,0.43,2.439770288779114,25.0,0.99,0.0,0.9880753694079696
341,1.14,1.06,0.43,0.43,0.43,2.437760937776482,25.0,0.99,0.0,0.9900726385861293
342,1.14,1.06,0.43,0.43,0.43,2.446314444756808,25.0,0.99,0.0,0.9907551470417167
343,1.14,1.06,0.43,0.43,0.43,2.4614970576044253,25.0,0.99,0.0,0.9901747013468382
344,1.14,1.06,0.43,0.43,0.43,2.468111355705993,25.0,0.99,0.0,0.9898227244020663
345,1.14,1.06,0.43,0.43,0.43,2.526514205525571,25.0,0.99,0.0,0.9894186458048077
346,1.14,1.06,0.43,0.43,0.43,2.5608615308584595,25.0,0.99,0.0,0.9891294473559568
347,1.14,1.06,0.43,0.43,0.43,2.5984807788265725,25.0,0.99,0.0,0.9886148504694191
348,1.14,1.06,0.43,0.43,0.43,2.6142603224751197,25.0,0.99,0.0,0.9882166222629555
349,1.14,1.06,0.43,0.43,0.43,2.6489387931228894,25.0,0.99,0.0,0.9880507165583408
350,1.14,1.06,0.43,0.43,0.43,2.6583910490644564,25.0,0.99,0.0,0.9877749687336531
351,1.14,1.06,0.43,0.43,0.43,2.660620998808933,25.0,0.99,0.0,0.9879494499616124
352,1.14,1.06,0.43,0.43,0.43,2.6345604281770494,25.0,0.99,0.0,0.9882002690623186
353,1.14,1.06,0.43,0.43,0.43,2.5806638029186786,25.0,0.99,0.0,0.9881872461140085
354,1.14,1.06,0.43,0.43,0.43,2.5412416466107097,25.0,0.99,0.0,0.9880822227502908
355,1.14,1.06,0.43,0.43,0.43,2.5566040070654283,25.0,0.99,0.0,0.9878754641392049
356,1.14,1.06,0.43,0.43,0.43,2.551824459781395,25.0,0.99,0.0,0.9873704632571715
357,1.14,1.06,0.43,0.43,0.43,2.511368817134417,25.0,0.99,0.0,0.9861465328024647
358,1.14,1.06,0.43,0.43,0.43,2.5004695725813253,25.0,0.99,0.0,0.9843149370372412
359,1.14,1.06,0.43,0.43,0.43,2.5020231208828174,25.0,0.99,0.0,0.983622247037034
360,1.14,1.06,0.43,0.43,0.43,2.507210002458687,25.0,0.99,0.0,0.9829161913593258
361,1.14,1.06,0.43,0.43,0.43,2.509288374012416,25.0,0.99,0.0,0.9828291311011961
362,1.14,1.06,0.43,0.43,0.43,2.526514205525571,25.0,0.99,0.0,0.9845953879796608
363,1.14,1.06,0.43,0.43,0.43,2.512409816287286,25.0,0.99,0.0,0.9870424142702985
364,1.14,1.06,0.43,0.43,0.43,2.483456847035572,25.0,0.99,0.0,0.989081253079437
365,1.14,1.06,0.43,0.43,0.43,2.486025567425427,25.0,0.99,0.0,0.9888009752818459
366,1.14,1.06,0.43,0.43,0.43,2.49014216708754,25.0,0.99,0.0,0.9893366295053857
367,1.14,1.06,0.43,0.43,0.43,2.5144933712860422,25.0,0.99,0.0,0.9890144601364574
368,1.14,1.06,0.43,0.43,0.43,2.528611831432904,25.0,0.99,0.0,0.9884495393093264
369,1.14,1.06,0.43,0.43,0.43,2.548114459248102,25.0,0.99,0.0,0.9879236040641478
370,1.14,1.06,0.43,0.43,0.43,2.6055401670398863,25.0,0.99,0.0,0.9876605211261408
371,1.14,1.06,0.43,0.43,0.43,2.6511592135252227,25.0,0.99,0.0,0.9870300130004779
372,1.14,1.06,0.43,0.43,0.43,2.697741875391491,25.0,0.99,0.0,0.9866992028785019
373,1.14,1.06,0.43,0.43,0.43,2.76508935146829,25.0,0.99,0.0,0.9869149001671497
374,1.14,1.06,0.43,0.43,0.43,2.7986311900241048,25.0,0.99,0.0,0.9871803425415987
375,1.14,1.06,0.43,0.43,0.43,2.802190289740928,25.0,0.99,0.0,0.9871125140031936
376,1.14,1.06,0.43,0.43,0.43,2.7697677068912885,25.0,0.99,0.0,0.9878907474274469
377,1.14,1.06,0.43,0.43,0.43,2.725704491067545,25.0,0.99,0.0,0.9881252527465261
378,1.14,1.06,0.43,0.43,0.43,2.6841717709063544,25.0,0.99,0.0,0.9879841686013843
379,1.14,1.06,0.43,0.43,0.43,2.689815985224707,25.0,0.99,0.0,0.9879797858878514
380,1.14,1.06,0.43,0.43,0.43,2.696041109312417,25.0,0.99,0.0,0.9876181650065784
381,1.14,1.06,0.43,0.43,0.43,2.692077665371948,25.0,0.99,0.0,0.9859636607316776
382,1.14,1.06,0.43,0.43,0.43,2.694907981360956,25.0,0.99,0.0,0.9843917353558441
383,1.14,1.06,0.43,0.43,0.43,2.713106957407976,25.0,0.99,0.0,0.9827611975089839
384,1.14,1.06,0.43,0.43,0.43,2.7182520159080323,25.0,0.99,0.0,0.9808958802020044
385,1.14,1.06,0.43,0.43,0.43,2.710824023095138,25.0,0.99,0.0,0.9814613421580926
386,1.14,1.06,0.43,0.43,0.43,2.708543397744518,25.0,0.99,0.0,0.9827484507537697
387,1.14,1.06,0.43,0.43,0.43,2.7000115703571472,25.0,0.99,0.0,0.9841605969405297
388,1.14,1.06,0.43,0.43,0.43,2.7011472786850854,25.0,0.99,0.0,0.986873407997445
389,1.14,1.06,0.43,0.43,0.43,2.69830908402752,25.0,0.99,0.0,0.9890073462979199
390,1.14,1.06,0.43,0.43,0.43,2.7039890630233216,25.0,0.99,0.0,0.9897868447274714
391,1.14,1.06,0.43,0.43,0.43,2.707403950077528,25.0,0.99,0.0,0.9894394758725841
392,1.14,1.06,0.43,0.43,0.43,2.7091133377661936,25.0,0.99,0.0,0.9889613155260097
393,1.14,1.06,0.43,0.43,0.43,2.723408808541947,25.0,0.99,0.0,0.9884672224261596
394,1.14,1.06,0.43,0.43,0.43,2.736063896170366,25.0,0.99,0.0,0.9878126358329201
395,1.14,1.06,0.43,0.43,0.43,2.783859978453628,25.0,0.99,0.0,0.9871581480216176
396,1.14,1.06,0.43,0.43,0.43,2.81170785766488,25.0,0.99,0.0,0.9869417076051739
397,1.14,1.06,0.43,0.43,0.43,2.830859845358473,25.0,0.99,0.0,0.986750305897415
398,1.14,1.06,0.43,0.43,0.43,2.850168878931892,25.0,0.99,0.0,0.9868474707965116
399,1.14,1.06,0.43,0.43,0.43,2.847141429454956,25.0,0.99,0.0,0.9869373647578363
400,1.14,1.06,0.43,0.43,0.43,2.836274573038252,25.0,0.99,0.0,0.987296265017618
401,1.14,1.06,0.43,0.43,0.43,2.820665892921631,25.0,0.99,0.0,0.987341827763804
402,1.14,1.06,0.43,0.43,0.43,2.8075391474808105,25.0,0.99,0.0,0.9871821833164058
403,1.14,1.06,0.43,0.43,0.43,2.7873965043591893,25.0,0.99,0.0,0.9867354644997733
404,1.14,1.06,0.43,0.43,0.43,2.7662580491423885,25.0,0.99,0.0,0.9861348637197355
405,1.14,1.06,0.43,0.43,0.43,2.744732907782198,25.0,0.99,0.0,0.9842727441403323
406,1.14,1.06,0.43,0.43,0.43,2.730878288243584,25.0,0.99,0.0,0.981755021876466
407,1.14,1.06,0.43,0.43,0.43,2.723982511188111,25.0,0.99,0.0,0.9806273817380425
408,1.14,1.06,0.43,0.43,0.43,2.721688571942768,25.0,0.99,0.0,0.9806287330694239
409,1.14,1.06,0.43,0.43,0.43,2.7171076566129835,25.0,0.99,0.0,0.9811950868562663
410,1.14,1.06,0.43,0.43,0.43,2.707973601862492,25.0,0.99,0.0,0.982278380125013
411,1.14,1.06,0.43,0.43,0.43,2.7062650786285416,25.0,0.99,0.0,0.9837289721208318
412,1.14,1.06,0.43,0.43,0.43,2.7011472786850854,25.0,0.99,0.0,0.9864670397537335
413,1.14,1.06,0.43,0.43,0.43,2.694907981360956,25.0,0.99,0.0,0.9887088238350554
414,1.14,1.06,0.43,0.43,0.43,2.6813550034314986,25.0,0.99,0.0,0.9896401102695648
415,1.14,1.06,0.43,0.43,0.43,2.6757321216378265,25.0,0.99,0.0,0.9892921575010442
416,1.14,1.06,0.43,0.43,0.43,2.678541788753217,25.0,0.99,0.0,0.9887804220429645
417,1.14,1.06,0.43,0.43,0.43,2.6830446372455,25.0,0.99,0.0,0.9882102162432795
418,1.14,1.06,0.43,0.43,0.43,2.706834442347063,25.0,0.99,0.0,0.9875238052774642
419,1.14,1.06,0.43,0.43,0.43,2.7285773665840574,25.0,0.99,0.0,0.9869476281524856
420,1.14,1.06,0.43,0.43,0.43,2.7522727729327965,25.0,0.99,0.0,0.9866116842452154
421,1.14,1.06,0.43,0.43,0.43,2.7738690757632747,25.0,0.99,0.0,0.9864158532238981
422,1.14,1.06,0.43,0.43,0.43,2.7709387822258384,25.0,0.99,0.0,0.9865394905803865
423,1.14,1.06,0.43,0.43,0.43,2.7551793496600774,25.0,0.99,0.0,0.9867022573492465
424,1.14,1.06,0.43,0.43,0.43,2.753434961062385,25.0,0.99,0.0,0.9867683118798704
425,1.14,1.06,0.43,0.43,0.43,2.740683266106186,25.0,0.99,0.0,0.9866763502621579
426,1.14,1.06,0.43,0.43,0.43,2.72685320470134,25.0,0.99,0.0,0.9865043244729554
427,1.14,1.06,0.43,0.43,0.43,2.696607888076242,25.0,0.99,0.0,0.9863770615907284
428,1.14,1.06,0.43,0.43,0.43,2.6528259973122847,25.0,0.99,0.0,0.9855688079517165
429,1.14,1.06,0.43,0.43,0.43,2.627955913404477,25.0,0.99,0.0,0.9836370540880911
430,1.14,1.06,0.43,0.43,0.43,2.632356708466381,25.0,0.99,0.0,0.9810725752853514
431,1.14,1.06,0.43,0.43,0.43,2.6230155866611864,25.0,0.99,0.0,0.9801010544994998
432,1.14,1.06,0.43,0.43,0.43,2.610440944160716,25.0,0.99,0.0,0.9808977621903664
433,1.14,1.06,0.43,0.43,0.43,2.5995653405539976,25.0,0.99,0.0,0.981456363121326
434,1.14,1.06,0.43,0.43,0.43,2.5688673850754573,25.0,0.99,0.0,0.982523610243222
435,1.14,1.06,0.43,0.43,0.43,2.554478436362713,25.0,0.99,0.0,0.983953854284361
436,1.14,1.06,0.43,0.43,0.43,2.539131419963532,25.0,0.99,0.0,0.9866536639336959
437,1.14,1.06,0.43,0.43,0.43,2.48089131677397,25.0,0.99,0.0,0.9888674875590328
438,1.14,1.06,0.43,0.43,0.43,2.438765364493839,25.0,0.99,0.0,0.9897885474592693
439,1.14,1.06,0.43,0.43,0.43,2.4660739138114622,25.0,0.99,0.0,0.9894447980073597
440,1.14,1.06,0.43,0.43,0.43,2.5051337000639933,25.0,0.99,0.0,0.9889402180190965
441,1.14,1.06,0.43,0.43,0.43,2.488082843744042,25.0,0.99,0.0,0.9883783921632614
442,1.14,1.06,0.43,0.43,0.43,2.565661437878899,25.0,0.99,0.0,0.987702068264038
443,1.14,1.06,0.43,0.43,0.43,2.651714668196585,25.0,0.99,0.0,0.9871342381543513
444,1.14,1.06,0.43,0.43,0.43,2.7354871332860387,25.0,0.99,0.0,0.9868032532379755
445,1.14,1.06,0.43,0.43,0.43,2.8123039949641906,25.0,0.99,0.0,0.9866103779092489
446,1.14,1.06,0.43,0.43,0.43,2.872081136926445,25.0,0.99,0.0,0.9867324363300627
447,1.14,1.06,0.43,0.43,0.43,2.8960483823433747,25.0,0.99,0.0,0.9868931162480435
448,1.14,1.06,0.43,0.43,0.43,2.8733044118516444,25.0,0.99,0.0,0.9869595450223172
449,1.14,1.06,0.43,0.43,0.43,2.7738690757632747,25.0,0.99,0.0,0.9868702327337445
450,1.14,1.06,0.43,0.43,0.43,2.7159638764383973,25.0,0.99,0.0,0.986701385841404
451,1.14,1.06,0.43,0.43,0.43,2.705695858879425,25.0,0.99,0.0,0.9865762114010774
452,1.14,1.06,0.43,0.43,0.43,2.7193969546661108,25.0,0.99,0.0,0.985780527164053
453,1.14,1.06,0.43,0.43,0.43,2.7193969546661108,25.0,0.99,0.0,0.9838775635407683
454,1.14,1.06,0.43,0.43,0.43,2.730878288243584,25.0,0.99,0.0,0.9813446465884628
455,1.14,1.06,0.43,0.43,0.43,2.7615868182399077,25.0,0.99,0.0,0.9803806613209898
456,1.14,1.06,0.43,0.43,0.43,2.7750422361871747,25.0,0.99,0.0,0.9810229204462982
457,1.14,1.06,0.43,0.43,0.43,2.7691823923502565,25.0,0.99,0.0,0.9815776238606326
458,1.14,1.06,0.43,0.43,0.43,2.7598375518328595,25.0,0.99,0.0,0.9826391075073831
459,1.14,1.06,0.43,0.43,0.43,2.741261346355997,25.0,0.99,0.0,0.9840601972566433
460,1.14,1.06,0.43,0.43,0.43,2.715392203414291,25.0,0.99,0.0,0.9867425598132934
461,1.14,1.06,0.43,0.43,0.43,2.7062650786285416,25.0,0.99,0.0,0.9889378994334399
462,1.14,1.06,0.43,0.43,0.43,2.6847355511980995,25.0,0.99,0.0,0.9898500708600663
463,1.14,1.06,0.43,0.43,0.43,2.678541788753217,25.0,0.99,0.0,0.9895092599367997
464,1.14,1.06,0.43,0.43,0.43,2.6830446372455,25.0,0.99,0.0,0.9890078722456584
465,1.14,1.06,0.43,0.43,0.43,2.696041109312417,25.0,0.99,0.0,0.9884491357415032
466,1.14,1.06,0.43,0.43,0.43,2.696607888076242,25.0,0.99,0.0,0.9877765308844286
467,1.14,1.06,0.43,0.43,0.43,2.70228356136183,25.0,0.99,0.0,0.9872119994534804
468,1.14,1.06,0.43,0.43,0.43,2.72685320470134,25.0,0.99,0.0,0.9868827999485902
469,1.14,1.06,0.43,0.43,0.43,2.7429964668239752,25.0,0.99,0.0,0.9866908946510692
470,1.14,1.06,0.43,0.43,0.43,2.705695858879425,25.0,0.99,0.0,0.9868120191595733
471,1.14,1.06,0.43,0.43,0.43,2.714249291278599,25.0,0.99,0.0,0.986971468193849
472,1.14,1.06,0.43,0.43,0.43,2.653381871838977,25.0,0.99,0.0,0.9870359238950946
473,1.14,1.06,0.43,0.43,0.43,2.646166410673895,25.0,0.99,0.0,0.9869455501277256
474,1.14,1.06,0.43,0.43,0.43,2.60935092557394,25.0,0.99,0.0,0.9867768168340327
475,1.14,1.06,0.43,0.43,0.43,2.603365594643873,25.0,0.99,0.0,0.9866520661931184
476,1.14,1.06,0.43,0.43,0.43,2.575830140928384,25.0,0.99,0.0,0.9858599223095614
477,1.14,1.06,0.43,0.43,0.43,2.5635268117963435,25.0,0.99,0.0,0.983966928036282
478,1.14,1.06,0.43,0.43,0.43,2.5645938578409777,25.0,0.99,0.0,0.981454991067054
479,1.14,1.06,0.43,0.43,0.43,2.5629934889240045,25.0,0.99,0.0,0.9805049398679443
480,1.14,1.06,0.43,0.43,0.43,2.5566040070654283,25.0,0.99,0.0,0.9822423949956469
481,1.14,1.06,0.43,0.43,0.43,2.5444109411814098,25.0,0.99,0.0,0.9828547375221465
482,1.14,1.06,0.43,0.43,0.43,2.5444109411814098,25.0,0.99,0.0,0.9834957708273993
483,1.14,1.06,0.43,0.43,0.43,2.5412416466107097,25.0,0.99,0.0,0.9848147665334651
484,1.14,1.06,0.43,0.43,0.43,2.519188969965846,25.0,0.99,0.0,0.9874353508932655
485,1.14,1.06,0.43,0.43,0.43,2.4952994468052183,25.0,0.99,0.0,0.9898903298179076
486,1.14,1.06,0.43,0.43,0.43,2.477304925014459,25.0,0.99,0.0,0.9907464649677076
487,1.14,1.06,0.43,0.43,0.43,2.450857377892946,25.0,0.99,0.0,0.9903978706199126
488,1.14,1.06,0.43,0.43,0.43,2.433247167240013,25.0,0.99,0.0,0.9899128733088226
489,1.14,1.06,0.43,0.43,0.43,2.439267764422494,25.0,0.99,0.0,0.989436522438464
490,1.14,1.06,0.43,0.43,0.43,2.4844839521167423,25.0,0.99,0.0,0.9888278201455915
491,1.14,1.06,0.43,0.43,0.43,2.5025412281603794,25.0,0.99,0.0,0.9882365846166563
492,1.14,1.06,0.43,0.43,0.43,2.551824459781395,25.0,0.99,0.0,0.9878920980029601
493,1.14,1.06,0.43,0.43,0.43,2.5844308581090725,25.0,0.99,0.0,0.9876929716303218
494,1.14,1.06,0.43,0.43,0.43,2.5925254035125813,25.0,0.99,0.0,0.9877836680629263
495,1.14,1.06,0.43,0.43,0.43,2.594689094128497,25.0,0.99,0.0,0.9879323472993607
496,1.14,1.06,0.43,0.43,0.43,2.582277446307063,25.0,0.99,0.0,0.9880154938480139
497,1.14,1.06,0.43,0.43,0.43,2.577977090237836,25.0,0.99,0.0,0.9880187966818054
498,1.14,1.06,0.43,0.43,0.43,2.573685340746508,25.0,0.99,0.0,0.9879302332725768
499,1.14,1.06,0.43,0.43,0.43,2.5801261911909195,25.0,0.99,0.0,0.9877079476536502
500,1.14,1.06,0.43,0.43,0.43,2.593066122750237,25.0,0.99,0.0,0.9870551681787677
501,1.14,1.06,0.43,0.43,0.43,2.5882045258881434,25.0,0.99,0.0,0.9853690400680246
502,1.14,1.06,0.43,0.43,0.43,2.589823839701163,25.0,0.99,0.0,0.9828392673997416
503,1.14,1.06,0.43,0.43,0.43,2.576903346784989,25.0,0.99,0.0,0.9818042508793658
504,1.14,1.06,0.43,0.43,0.43,2.576366676676812,25.0,0.99,0.0,0.9808798496538363
505,1.14,1.06,0.43,0.43,0.43,2.586586429123128,25.0,0.99,0.0,0.9817209748672874
506,1.14,1.06,0.43,0.43,0.43,2.595771753499079,25.0,0.99,0.0,0.9826792925200308
507,1.14,1.06,0.43,0.43,0.43,2.602279126653621,25.0,0.99,0.0,0.9840969495334962
508,1.14,1.06,0.43,0.43,0.43,2.6120769986060544,25.0,0.99,0.0,0.9868895176929522
509,1.14,1.06,0.43,0.43,0.43,2.6126226239991683,25.0,0.99,0.0,0.9894705432165629
510,1.14,1.06,0.43,0.43,0.43,2.6120769986060544,25.0,0.99,0.0,0.9899581517839218
511,1.14,1.06,0.43,0.43,0.43,2.6066282720855005,25.0,0.99,0.0,0.98955367638218
512,1.14,1.06,0.43,0.43,0.43,2.600650446528975,25.0,0.99,0.0,0.9888867867409605
513,1.14,1.06,0.43,0.43,0.43,2.6049963192889924,25.0,0.99,0.0,0.9884220196850592
514,1.14,1.06,0.43,0.43,0.43,2.6055401670398863,25.0,0.99,0.0,0.9880189451862963
515,1.14,1.06,0.43,0.43,0.43,2.5979387019560414,25.0,0.99,0.0,0.987126159121173
516,1.14,1.06,0.43,0.43,0.43,2.6001078254906065,25.0,0.99,0.0,0.9864547618896785
517,1.14,1.06,0.43,0.43,0.43,2.611531510195387,25.0,0.99,0.0,0.9862499068482137
518,1.14,1.06,0.43,0.43,0.43,2.623563960160223,25.0,0.99,0.0,0.9863828486858646
519,1.14,1.06,0.43,0.43,0.43,2.626857096984316,25.0,0.99,0.0,0.9867724913212744
520,1.14,1.06,0.43,0.43,0.43,2.6362146735499894,25.0,0.99,0.0,0.9871953666964273
521,1.14,1.06,0.43,0.43,0.43,2.646166410673895,25.0,0.99,0.0,0.9872977397596724
522,1.14,1.06,0.43,0.43,0.43,2.646166410673895,25.0,0.99,0.0,0.9870546748791231
523,1.14,1.06,0.43,0.43,0.43,2.648384037387477,25.0,0.99,0.0,0.9867738357819479
524,1.14,1.06,0.43,0.43,0.43,2.654494041036036,25.0,0.99,0.0,0.9866228258597869
525,1.14,1.06,0.43,0.43,0.43,2.6567200611592625,25.0,0.99,0.0,0.9849174178711957
526,1.14,1.06,0.43,0.43,0.43,2.657276916790963,25.0,0.99,0.0,0.9824473136494056
527,1.14,1.06,0.43,0.43,0.43,2.661178837569095,25.0,0.99,0.0,0.9816048501224816
528,1.14,1.06,0.43,0.43,0.43,2.6746092469386147,25.0,0.99,0.0,0.9814028614005172
529,1.14,1.06,0.43,0.43,0.43,2.672925996860462,25.0,0.99,0.0,0.9813092246610485
530,1.14,1.06,0.43,0.43,0.43,2.669563315670218,25.0,0.99,0.0,0.9832304099700045
531,1.14,1.06,0.43,0.43,0.43,2.665087648356633,25.0,0.99,0.0,0.9858931789282482
532,1.14,1.06,0.43,0.43,0.43,2.669003363370321,25.0,0.99,0.0,0.9881129705905265
533,1.14,1.06,0.43,0.43,0.43,2.653381871838977,25.0,0.99,0.0,0.9878132545801345
534,1.14,1.06,0.43,0.43,0.43,2.665087648356633,25.0,0.99,0.0,0.9883967613955953
535,1.14,1.06,0.43,0.43,0.43,2.669003363370321,25.0,0.99,0.0,0.988045965462395
536,1.14,1.06,0.43,0.43,0.43,2.6751706134623525,25.0,0.99,0.0,0.9874315137894977
537,1.14,1.06,0.43,0.43,0.43,2.6813550034314986,25.0,0.99,0.0,0.9868595328830927
538,1.14,1.06,0.43,0.43,0.43,2.6869920964203,25.0,0.99,0.0,0.9865730686958111
