,biomethane boiler,large scale heat pump,TTES charge,TTES discharge,selling
7651,-0.0,-14.572377202619268,-0.0,-0.0,-0.0
7652,-0.0,-13.852496568413612,-0.0,-0.0,-0.0
7653,-0.0,-12.057206383572415,-0.0,-0.0,-0.0
7654,-0.0,-10.062122322517954,-0.0,-0.0,-0.0
7655,-0.0,-9.064144206153392,-0.0,-0.0,-0.0
7656,-0.0,-9.069180372470102,-0.0,-0.0,-0.0
7657,-0.0,-9.638582755033191,-0.0,-0.0,-0.0
7658,-0.0,-10.414919374875662,-0.0,-0.0,-0.0
7659,-0.0,-11.973471609980763,-0.0,-0.0,-0.0
7660,-0.0,-14.07919368224127,-0.0,-0.0,-0.0
7661,-0.0,-17.269870793491574,-0.0,-0.0,-0.0
7662,-0.0,-18.518503046811947,-0.0,-0.9501946917384032,-0.0
7663,-0.0,-18.518503046811947,-0.0,-0.2602935757358722,-0.0
7664,-0.0,-16.946941496573015,-0.0,-0.0,-0.0
7665,-0.0,-15.52078300707981,-0.0,-0.0,-0.0
7666,-0.0,-14.349511128741069,-0.0,-0.0,-0.0
7667,-0.0,-13.327901603930739,-0.0,-0.0,-0.0
7668,-0.0,-12.78555956446698,-0.0,-0.0,-0.0
7669,-0.0,-12.518883476237944,-0.0,-0.0,-0.0
7670,-0.0,-12.406305097487031,-0.0,-0.0,-0.0
7671,-0.0,-12.392104537966762,-0.0,-0.0,-0.0
7672,-0.0,-12.99217221861252,-0.0,-0.0,-0.0
7673,-0.0,-13.536830155406298,-0.0,-0.0,-0.0
7674,-0.0,-13.846100596069661,-0.0,-0.0,-0.0
7675,-0.0,-13.91029637114452,-0.0,-0.0,-0.0
7676,-0.0,-13.241835232294896,-0.0,-0.0,-0.0
7677,-0.0,-11.59525035678354,-0.0,-0.0,-0.0
7678,-0.0,-9.916494826366183,-0.0,-0.0,-0.0
7679,-0.0,-9.273193808349049,-0.0,-0.0,-0.0
7680,-0.0,-9.411488197309852,-0.0,-0.0,-0.0
7681,-0.0,-9.680202087767535,-0.0,-0.0,-0.0
7682,-0.0,-10.367139381242563,-0.0,-0.0,-0.0
7683,-0.0,-11.789248617750168,-0.0,-0.0,-0.0
7684,-0.0,-13.775221457424466,-0.0,-0.0,-0.0
7685,-0.0,-16.88845597740699,-0.0,-0.0,-0.0
7686,-0.0,-18.479782136568186,-0.0,-0.0,-0.0
7687,-0.0,-18.33086661556637,-0.0,-0.0,-0.0
7688,-0.0,-16.787700016540825,-0.0,-0.0,-0.0
7689,-0.0,-15.521155072240703,-0.0,-0.0,-0.0
7690,-0.0,-14.378662225569318,-0.0,-0.0,-0.0
7691,-0.0,-13.219923523821969,-0.0,-0.0,-0.0
7692,-0.0,-12.508191534816223,-0.0,-0.0,-0.0
7693,-0.0,-11.309762666794791,-0.0,-0.0,-0.0
7694,-0.0,-11.340137431836533,-0.0,-0.0,-0.0
7695,-0.0,-12.218369760974955,-2.080462938726157,-0.0,-0.0
7696,-0.0,-12.065450674056422,-0.01706071125448716,-0.0,-0.0
7697,-0.0,-12.654674818507493,-0.01762068526804228,-0.0,-0.0
7698,-0.0,-13.116321593954105,-0.018049656768681643,-0.0,-0.0
7699,-0.0,-13.35069695041077,-0.0,-0.0,-0.0
7700,-0.0,-12.848730065148494,-0.0,-0.0,-0.0
7701,-0.0,-11.08956552986689,-0.0,-0.0,-0.0
7702,-0.0,-9.159277658566047,-0.0,-0.0,-0.0
7703,-0.0,-8.47150837302299,-0.0,-0.0,-0.0
7704,-0.0,-8.248827441528086,-0.0,-0.0,-0.0
7705,-0.0,-8.56206058352242,-0.0,-0.0,-0.0
7706,-0.0,-9.075889336908036,-0.0,-0.0,-0.0
7707,-0.0,-10.289882904118777,-0.0,-0.0,-0.0
7708,-0.0,-12.089761653058288,-0.0,-0.0,-0.0
7709,-0.0,-15.463599104047823,-0.0,-0.0,-0.0
7710,-0.0,-17.104843947922774,-0.0,-0.0,-0.0
7711,-0.0,-17.0576959285988,-0.0,-0.0,-0.0
7712,-0.0,-15.753487555431311,-0.0,-0.0,-0.0
7713,-0.0,-14.663642320359754,-0.0,-0.0,-0.0
7714,-0.0,-13.69843546193712,-0.0,-0.0,-0.0
7715,-0.0,-12.955043163055336,-0.0,-0.0,-0.0
7716,-0.0,-12.507968712995146,-0.0,-0.0,-0.0
7717,-0.0,-12.336058081556041,-0.0,-0.0,-0.0
7718,-0.0,-12.28177364766951,-0.0,-0.0,-0.0
7719,-0.0,-12.290936368565992,-0.0,-0.0,-0.0
7720,-0.0,-12.604515547811044,-0.0,-0.0,-0.0
7721,-0.0,-12.87489117861122,-0.0,-0.0,-0.0
7722,-0.0,-13.006937862260823,-0.0,-0.0,-0.0
7723,-0.0,-13.021999185227957,-0.0,-0.0,-0.0
7724,-0.0,-12.411602819290689,-0.0,-0.0,-0.0
7725,-0.0,-10.829632105617597,-0.0,-0.0,-0.0
7726,-0.0,-9.118485372464766,-0.0,-0.0,-0.0
7727,-0.0,-8.210194404862936,-0.0,-0.0,-0.0
7728,-0.0,-8.385381912761629,-0.0,-0.0,-0.0
7729,-0.0,-8.59459053912016,-0.0,-0.0,-0.0
7730,-0.0,-9.511115624673726,-0.0,-0.0,-0.0
7731,-0.0,-10.917899729210523,-0.0,-0.0,-0.0
7732,-0.0,-13.04826982535098,-0.0,-0.0,-0.0
7733,-0.0,-16.238614253919536,-0.0,-0.0,-0.0
7734,-0.0,-17.49805120204913,-0.0,-0.0,-0.0
7735,-0.0,-16.88991075784527,-0.0,-0.0,-0.0
7736,-0.0,-15.55799825024728,-0.0,-0.0,-0.0
7737,-0.0,-14.42957366436068,-0.0,-0.0,-0.0
7738,-0.0,-12.695821315512942,-0.0,-0.0,-0.0
7739,-0.0,-11.535902926895876,-0.0,-0.0,-0.0
7740,-0.0,-9.970978970744582,-0.0,-0.0,-0.0
7741,-0.0,-10.49876433889399,-0.0,-0.0,-0.0
7742,-0.0,-11.399958684895177,-0.7953209233920688,-0.0,-0.0
7743,-0.0,-11.722745130486883,-0.0,-0.0,-0.0
7744,-0.0,-12.220167884813955,-0.0,-0.0,-0.0
7745,-0.0,-12.944438774504855,-0.0,-0.0,-0.0
7746,-0.0,-12.838250320569129,-0.0,-0.0,-0.0
7747,-0.0,-13.052775626684964,-0.0,-0.0,-0.0
7748,-0.0,-12.601252599013955,-0.0,-0.0,-0.0
7749,-0.0,-11.576369763648621,-0.0,-0.0,-0.0
7750,-0.0,-9.478610031588302,-0.0,-0.0,-0.0
7751,-0.0,-8.735411279195214,-0.0,-0.0,-0.0
7752,-0.0,-11.052778815581789,-0.0,-0.0,-0.0
7753,-0.0,-10.336340150689376,-0.0,-0.0,-0.0
7754,-0.0,-11.617040672871465,-0.0,-0.0,-0.0
7755,-0.0,-13.791431986918942,-0.0,-0.0,-0.0
7756,-0.0,-16.93443553239058,-0.0,-0.0,-0.0
7757,-0.0,-16.150333235952907,-0.0,-0.0,-0.0
7758,-0.0,-17.05270789894477,-0.0,-0.0,-0.0
7759,-0.0,-16.11162755206902,-0.0,-0.0,-0.0
7760,-0.0,-15.46843608577833,-0.0,-0.0,-0.0
7761,-0.0,-13.139554044340287,-0.0,-0.0,-0.0
7762,-0.0,-11.508822142616653,-0.0,-0.0,-0.0
7763,-0.0,-10.739749288795798,-0.0,-0.0,-0.0
7764,-0.0,-10.906813523604752,-0.0,-0.0,-0.0
7765,-0.0,-12.374727911294077,-0.42700692561226106,-0.0,-0.0
7766,-0.0,-11.635227182506172,-0.0,-0.0,-0.0
7767,-0.0,-12.842004184825033,-0.0,-0.0,-0.0
7768,-0.0,-13.67153955631397,-0.0,-0.0,-0.0
7769,-0.0,-14.18523366349852,-0.0,-0.0,-0.0
7770,-0.0,-14.560507336245891,-0.0,-0.0,-0.0
7771,-0.0,-15.261056256879773,-0.0,-0.0,-0.0
7772,-0.0,-14.793977277521241,-0.0,-0.0,-0.0
7773,-0.0,-13.855332285829467,-0.0,-0.0,-0.0
7774,-0.0,-11.310439593524539,-0.0,-0.0,-0.0
7775,-0.0,-10.018561002902256,-0.0,-0.0,-0.0
7776,-0.0,-11.37619394677664,-0.0,-0.0,-0.0
7777,-0.0,-11.660674600291545,-0.0,-0.0,-0.0
7778,-0.0,-12.478590304155032,-0.0,-0.0,-0.0
7779,-0.0,-13.579095619020535,-0.0,-0.0,-0.0
7780,-0.0,-16.42160004608438,-0.0,-0.0,-0.0
7781,-0.0,-18.518503046811947,-0.0,-3.5721286347601904,-0.0
7782,-0.0,-18.518503046811947,-0.0,-7.986248180567898,-0.0
7783,-0.0,-18.518503046811947,-0.0,-6.2047393108928475,-0.0
7784,-0.0,-18.518503046811947,-0.0,-3.9044191636158416,-0.0
7785,-0.0,-17.786219066057203,-0.0,-0.0,-0.0
7786,-0.0,-15.881960332468877,-0.0,-0.0,-0.0
7787,-0.0,-14.960704868289831,-0.0,-0.0,-0.0
7788,-0.0,-14.477729921285809,-0.0,-0.0,-0.0
7789,-0.0,-14.26023366574037,-0.0,-0.0,-0.0
7790,-0.0,-15.031575631510943,-0.0,-0.0,-0.0
7791,-0.0,-15.646305562141428,-0.0,-0.0,-0.0
7792,-0.0,-16.438813635956155,-0.0,-0.0,-0.0
7793,-0.0,-17.605565679308594,-0.0,-0.0,-0.0
7794,-0.0,-17.459983535494622,-0.0,-0.0,-0.0
7795,-0.0,-16.91169186216079,-0.0,-0.0,-0.0
7796,-0.0,-16.334604682868818,-0.0,-0.0,-0.0
7797,-0.0,-14.409194200103995,-0.0,-0.0,-0.0
7798,-0.0,-12.42891784120467,-0.0,-0.0,-0.0
7799,-0.0,-11.681816227865907,-0.0,-0.0,-0.0
7800,-0.0,-12.90066496243705,-0.0,-0.0,-0.0
7801,-0.0,-13.308733215600471,-0.0,-0.0,-0.0
7802,-0.0,-14.140087860629734,-0.0,-0.0,-0.0
7803,-0.0,-15.2441738699499,-0.0,-0.0,-0.0
7804,-0.0,-18.235732811841004,-0.0,-0.0,-0.0
7805,-0.0,-18.518503046811947,-0.0,-8.980113987101703,-0.0
7806,-0.0,-18.518503046811947,-0.0,-13.538491998349073,-0.0
7807,-0.0,-18.518503046811947,-0.0,-11.20736414709367,-0.0
7808,-0.0,-18.518503046811947,-0.0,-8.140276498940246,-0.0
7809,-0.0,-18.518503046811947,-0.0,-4.732684995662119,-0.0
7810,-0.0,-18.518503046811947,-0.0,-1.2837242909327173,-0.0
7811,-0.0,-18.188956213501655,-0.0,-0.0,-0.0
7812,-0.0,-17.597972874365137,-0.0,-0.0,-0.0
7813,-0.0,-17.2019066584983,-0.0,-0.0,-0.0
7814,-0.0,-17.353832943784532,-0.0,-0.0,-0.0
7815,-0.0,-17.555707348027212,-0.0,-0.0,-0.0
7816,-0.0,-17.804385751641593,-0.0,-0.0,-0.0
7817,-0.0,-17.876446333923255,-0.0,-0.0,-0.0
7818,-0.0,-17.80521466101664,-0.0,-0.0,-0.0
7819,-0.0,-17.754829660802187,-0.0,-0.0,-0.0
7820,-0.0,-16.783081891268335,-0.0,-0.0,-0.0
7821,-0.0,-14.86684510140365,-0.0,-0.0,-0.0
7822,-0.0,-12.896669658449278,-0.0,-0.0,-0.0
7823,-0.0,-12.235974313700488,-0.0,-0.0,-0.0
7824,-0.0,-12.523217626618802,-0.0,-0.0,-0.0
7825,-0.0,-12.99081047445145,-0.0,-0.0,-0.0
7826,-0.0,-13.711434312505302,-0.0,-0.0,-0.0
7827,-0.0,-14.925539272414067,-0.0,-0.0,-0.0
7828,-0.0,-17.80094769074127,-0.0,-0.0,-0.0
7829,-0.0,-18.518503046811947,-0.0,-7.539901281142797,-0.0
7830,-0.0,-18.518503046811947,-0.0,-12.974685367446483,-0.0
7831,-0.0,-18.518503046811947,-0.0,-11.809371022737594,-0.0
7832,-0.0,-18.518503046811947,-0.0,-9.07287987541315,-0.0
7833,-0.0,-18.518503046811947,-0.0,-4.342755709981297,-0.0
7834,-0.0,-17.261129752697848,-0.0,-0.0,-0.0
7835,-0.0,-14.840015505431138,-0.0,-0.0,-0.0
7836,-0.0,-18.432927853376402,-12.782992048994592,-0.0,-0.0
7837,-0.0,-18.518503046811947,-12.175610664628678,-0.0,-0.0
7838,-0.0,-18.518503046811947,-10.274870967301027,-0.0,-0.0
7839,-0.0,-18.518503046811947,-5.8994410874528285,-0.0,-0.0
7840,-0.0,-17.54976787617253,-0.0,-0.0,-0.0
7841,-0.0,-18.047186770300755,-0.0,-0.0,-0.0
7842,-0.0,-17.915316726068795,-0.0,-0.0,-0.0
7843,-0.0,-17.970710270097612,-0.0,-0.0,-0.0
7844,-0.0,-17.41169862234469,-0.0,-0.0,-0.0
7845,-0.0,-15.27579538769388,-0.0,-0.0,-0.0
7846,-0.0,-12.739563916755266,-0.0,-0.0,-0.0
7847,-0.0,-12.046326309440884,-0.0,-0.0,-0.0
7848,-0.0,-10.443991897837684,-0.0,-0.0,-0.0
7849,-0.0,-10.730008736484221,-0.0,-0.0,-0.0
7850,-0.0,-11.670921415607221,-0.0,-0.0,-0.0
7851,-0.0,-13.44774331960634,-0.0,-0.0,-0.0
7852,-0.0,-15.753437142027359,-0.0,-0.0,-0.0
7853,-0.0,-18.518503046811947,-0.0,-2.0598362655514393,-0.0
7854,-0.0,-18.518503046811947,-0.0,-7.905518379432401,-0.0
7855,-0.0,-18.518503046811947,-0.0,-7.68298238552304,-0.0
7856,-0.0,-18.518503046811947,-0.0,-2.369924950504391,-0.0
7857,-0.0,-18.518503046811947,-5.556647644774017,-0.0,-0.0
7858,-0.0,-18.518503046811947,-7.82337016369064,-0.0,-0.0
7859,-0.0,-18.518503046811947,-9.267506061354005,-0.0,-0.0
7860,-0.0,-18.518503046811947,-10.10785251984796,-0.0,-0.0
7861,-0.0,-15.211940000188122,-0.0,-0.0,-0.0
7862,-0.0,-18.518503046811947,-11.00966193667702,-0.0,-0.0
7863,-0.0,-18.518503046811947,-11.083124690429024,-0.0,-0.0
7864,-0.0,-18.212164359154198,-8.92236689003893,-0.0,-0.0
7865,-0.0,-15.562166588570381,-0.0,-0.0,-0.0
7866,-0.0,-15.935814972313521,-0.0,-0.0,-0.0
7867,-0.0,-16.178800398518362,-0.0,-0.0,-0.0
7868,-0.0,-15.517166503033641,-0.0,-0.0,-0.0
7869,-0.0,-13.559002509978404,-0.0,-0.0,-0.0
7870,-0.0,-11.631481489340802,-0.0,-0.0,-0.0
7871,-0.0,-10.841796786884677,-0.0,-0.0,-0.0
7872,-0.0,-12.395765594987619,-0.0,-0.0,-0.0
7873,-0.0,-13.12784212569916,-0.0,-0.0,-0.0
7874,-0.0,-13.873880026329013,-0.0,-0.0,-0.0
7875,-0.0,-15.316279856235736,-0.0,-0.0,-0.0
7876,-0.0,-18.29651950256555,-0.0,-0.0,-0.0
7877,-0.0,-18.518503046811947,-0.0,-10.347144087502237,-0.0
7878,-0.0,-18.518503046811947,-0.0,-15.400911672255084,-0.0
7879,-0.0,-18.518503046811947,-0.0,-13.476481701784273,-0.0
7880,-0.0,-18.518503046811947,-0.0,-10.455278844850127,-0.0
7881,-0.0,-18.518503046811947,-0.0,-5.471714300336778,-0.0
7882,-0.0,-17.251488734848127,-0.0,-0.0,-0.0
7883,-0.0,-15.300186302041485,-0.0,-0.0,-0.0
7884,-0.0,-18.43391420857511,-11.458761037029348,-0.0,-0.0
7885,-0.0,-18.518503046811947,-11.91249915562787,-0.0,-0.0
7886,-0.0,-18.518503046811947,-10.439699834196063,-0.0,-0.0
7887,-0.0,-18.518503046811947,-7.269481129906104,-0.0,-0.0
7888,-0.0,-16.690154545082624,-0.0,-0.0,-0.0
7889,-0.0,-16.918876447140327,-0.0,-0.0,-0.0
7890,-0.0,-16.756883443061913,-0.0,-0.0,-0.0
7891,-0.0,-16.359575552750087,-0.0,-0.0,-0.0
7892,-0.0,-15.588297523847407,-0.0,-0.0,-0.0
7893,-0.0,-13.894846280805481,-0.0,-0.0,-0.0
7894,-0.0,-11.979503719921343,-0.0,-0.0,-0.0
7895,-0.0,-11.151399840984519,-0.0,-0.0,-0.0
7896,-0.0,-10.328862716154585,-0.0,-0.0,-0.0
7897,-0.0,-10.809551150924772,-0.0,-0.0,-0.0
7898,-0.0,-11.376834821540868,-0.0,-0.0,-0.0
7899,-0.0,-12.314899520853082,-0.0,-0.0,-0.0
7900,-0.0,-14.802742794446225,-0.0,-0.0,-0.0
7901,-0.0,-18.518503046811947,-0.0,-0.0,-0.0
7902,-0.0,-18.518503046811947,-0.0,-2.8577215583315834,-0.0
7903,-0.0,-18.518503046811947,-0.0,-1.0686958231459158,-0.0
7904,-0.0,-17.85223978658223,-0.0,-0.0,-0.0
7905,-0.0,-17.05386536870419,-0.0,-0.0,-0.0
7906,-0.0,-16.335297294823892,-0.0,-0.0,-0.0
7907,-0.0,-15.048424683017371,-0.0,-0.0,-0.0
7908,-0.0,-17.697335365051956,-12.782992048994592,-0.0,-0.0
7909,-0.0,-18.13435439861334,-12.782992048994592,-0.0,-0.0
7910,-0.0,-18.203545931753006,-12.782992048994592,-0.0,-0.0
7911,-0.0,-18.518503046811947,-12.220051343209583,-0.0,-0.0
7912,-0.0,-15.242652909972913,-0.018900285533618444,-0.0,-0.0
7913,-0.0,-15.682317364913095,-0.01922056917453574,-0.0,-0.0
7914,-0.0,-15.636075511013223,-0.019408650331456556,-0.0,-0.0
7915,-0.0,-15.453871912090914,-0.019436947255343284,-0.0,-0.0
7916,-0.0,-15.38727771740884,-0.019870559489760353,-0.0,-0.0
7917,-0.0,-13.932316771734028,-0.020373078463279626,-0.0,-0.0
7918,-0.0,-12.269923661356495,-0.0,-0.0,-0.0
7919,-0.0,-11.591124147572241,-0.040584645081366943,-0.0,-0.0
7920,-0.0,-14.395246527989151,-0.020751189088485944,-0.0,-0.0
7921,-0.0,-14.525753653572336,-0.020741671900367464,-0.0,-0.0
7922,-0.0,-16.159818837103163,-0.02078790628760885,-0.0,-0.0
7923,-0.0,-18.518503046811947,-0.0,-1.6836527911787371,-0.0
7924,-0.0,-18.518503046811947,-0.0,-10.723265075646403,-0.0
7925,-0.0,-18.518503046811947,-0.0,-9.16723563258138,-0.0
7926,-0.0,-18.518503046811947,-0.0,-12.405386404053317,-0.0
7927,-0.0,-18.518503046811947,-0.0,-10.496380217722319,-0.0
7928,-0.0,-18.518503046811947,-0.0,-8.042915777092041,-0.0
7929,-0.0,-18.518503046811947,-0.0,-5.390035648490709,-0.0
7930,-0.0,-18.518503046811947,-0.0,-2.1043934946298464,-0.0
7931,-0.0,-18.518503046811947,-0.7618476257255793,-0.0,-0.0
7932,-0.0,-18.518503046811947,-5.36362404879398,-0.0,-0.0
7933,-0.0,-18.518503046811947,-5.189764452407331,-0.0,-0.0
7934,-0.0,-18.518503046811947,-3.3745671524384235,-0.0,-0.0
7935,-0.0,-18.518503046811947,-0.5176991033759748,-0.0,-0.0
7936,-0.0,-18.518503046811947,-0.0,-3.292663831462221,-0.0
7937,-0.0,-18.518503046811947,-0.0,-4.8687209552475466,-0.0
7938,-0.0,-18.518503046811947,-0.0,-4.555871472176733,-0.0
7939,-0.0,-18.518503046811947,-0.0,-4.929799531997837,-0.0
7940,-0.0,-18.518503046811947,-0.0,-3.6207349019380928,-0.0
7941,-0.0,-18.212164359154198,-1.5902421717561808,-0.0,-0.0
7942,-0.0,-18.212164359154198,-6.269026733890485,-0.0,-0.0
7943,-0.0,-18.212164359154198,-9.93246607693687,-0.0,-0.0
7944,-0.0,-18.212164359154198,-8.441696712887499,-0.0,-0.0
7945,-0.0,-18.212164359154198,-7.308029806639119,-0.0,-0.0
7946,-0.0,-18.212164359154198,-4.16602841015758,-0.0,-0.0
7947,-0.0,-18.212164359154198,-0.014854879423531031,-0.0,-0.0
7948,-0.0,-18.518503046811947,-0.0,-8.310482174546863,-0.0
7949,-0.0,-18.518503046811947,-0.0,-19.071168841161935,-0.0
7950,-0.0,-18.518503046811947,-0.0,-24.343515300238316,-0.0
7951,-0.0,-18.518503046811947,-0.0,-21.56755006386328,-0.0
7952,-0.0,-18.518503046811947,-0.0,-18.35913670978828,-0.0
7953,-0.0,-18.518503046811947,-0.0,-15.023109656855524,-0.0
7954,-0.0,-18.518503046811947,-0.0,-11.01679217898171,-0.0
7955,-0.0,-18.518503046811947,-0.0,-7.606408539699288,-0.0
7956,-0.0,-18.518503046811947,-0.0,-5.57135660280094,-0.0
7957,-0.0,-18.518503046811947,-0.0,-3.7111051697810353,-0.0
7958,-0.0,-18.518503046811947,-0.0,-3.2415454835972852,-0.0
7959,-0.0,-18.518503046811947,-0.0,-3.238013521465632,-0.0
7960,-0.0,-18.518503046811947,-0.0,-5.400614028831811,-0.0
7961,-0.0,-18.518503046811947,-0.0,-6.632904332532,-0.0
7962,-0.0,-18.518503046811947,-0.0,-6.287990408730444,-0.0
7963,-0.0,-18.518503046811947,-0.0,-4.612440991048906,-0.0
7964,-0.0,-18.518503046811947,-0.0,-2.1262602313570014,-0.0
7965,-0.0,-18.518503046811947,-4.169948009764163,-0.0,-0.0
7966,-0.0,-18.518503046811947,-10.68109263019177,-0.0,-0.0
7967,-0.0,-18.518503046811947,-12.461559146473839,-0.0,-0.0
7968,-0.0,-17.9713175288268,-12.782992048994592,-0.0,-0.0
7969,-0.0,-18.408719597763767,-12.782992048994592,-0.0,-0.0
7970,-0.0,-18.518503046811947,-11.069199687413295,-0.0,-0.0
7971,-0.0,-18.518503046811947,-7.233701107405956,-0.0,-0.0
7972,-0.0,-18.518503046811947,-0.0,-1.1964340493907457,-0.0
7973,-0.0,-18.518503046811947,-0.0,-11.311722830450911,-0.0
7974,-0.0,-18.518503046811947,-0.0,-17.345705466122084,-0.0
7975,-0.0,-18.518503046811947,-0.0,-14.960205028492545,-0.0
7976,-0.0,-18.518503046811947,-0.0,-11.873881302297264,-0.0
7977,-0.0,-18.518503046811947,-0.0,-8.521499955723165,-0.0
7978,-0.0,-18.518503046811947,-0.0,-4.78130536567221,-0.0
7979,-0.0,-18.518503046811947,-0.0,-1.9557314661335141,-0.0
7980,-0.0,-18.518503046811947,-0.0,-0.2703962336045933,-0.0
7981,-0.0,-18.518503046811947,-0.5350241336230965,-0.0,-0.0
7982,-0.0,-18.518503046811947,-0.06813457707489334,-0.0,-0.0
7983,-0.0,-18.518503046811947,-0.0,-0.8022163543885625,-0.0
7984,-0.0,-18.518503046811947,-0.0,-1.5365319249102853,-0.0
7985,-0.0,-18.518503046811947,-0.0,-1.5655770222513254,-0.0
7986,-0.0,-18.518503046811947,-0.0,-1.0601581827456172,-0.0
7987,-0.0,-18.518503046811947,-0.0,-0.8148281135869553,-0.0
7988,-0.0,-18.518503046811947,-2.0103167340799004,-0.0,-0.0
7989,-0.0,-18.518503046811947,-7.703192739413787,-0.0,-0.0
7990,-0.0,-18.275419904959232,-12.782992048994592,-0.0,-0.0
7991,-0.0,-17.46887234570216,-12.782992048994592,-0.0,-0.0
7992,-0.0,-18.42977337244031,-12.782992048994592,-0.0,-0.0
7993,-0.0,-18.518503046811947,-11.763093472110484,-0.0,-0.0
7994,-0.0,-18.518503046811947,-9.305059720547128,-0.0,-0.0
7995,-0.0,-18.518503046811947,-5.1932151269054,-0.0,-0.0
7996,-0.0,-18.518503046811947,-0.0,-4.060893190495989,-0.0
7997,-0.0,-18.518503046811947,-0.0,-15.253796696904764,-0.0
7998,-0.0,-18.518503046811947,-0.0,-21.350096574765693,-0.0
7999,-0.0,-18.518503046811947,-0.0,-19.34609372895848,-0.0
8000,-0.0,-18.518503046811947,-0.0,-16.445154895408464,-0.0
8001,-0.0,-18.518503046811947,-0.0,-13.27745374266221,-0.0
8002,-3.946829312623419,-18.518503046811947,-0.0,-5.779274390090699,-0.0
8003,-6.965673168142826,-18.518503046811947,-0.0,-0.0,-0.0
8004,-5.559089928812489,-18.518503046811947,-0.0,-0.0,-0.0
8005,-4.879964573107864,-18.518503046811947,-0.0,-0.0,-0.0
8006,-5.391491650872904,-18.518503046811947,-0.0,-0.0,-0.0
8007,-6.253426320315248,-18.518503046811947,-0.0,-0.0,-0.0
8008,-6.564606890113286,-18.518503046811947,-0.0,-0.0,-0.0
8009,-6.2017540568004685,-18.518503046811947,-0.0,-0.0,-0.0
8010,-5.432677484103553,-18.518503046811947,-0.0,-0.0,-0.0
8011,-4.971950181619299,-18.518503046811947,-0.0,-0.0,-0.0
8012,-2.1424191349765382,-18.518503046811947,-0.0,-0.0,-0.0
8013,-0.0,-18.518503046811947,-3.977728564787121,-0.0,-0.0
8014,-0.0,-18.212164359154198,-9.176241759536104,-0.0,-0.0
8015,-0.0,-18.212164359154198,-10.94423729852214,-0.0,-0.0
8016,-0.0,-18.212164359154198,-8.612542243143423,-0.0,-0.0
8017,-0.0,-18.212164359154198,-7.113559716542554,-0.0,-0.0
8018,-0.0,-18.212164359154198,-4.988146751236904,-0.0,-0.0
8019,-0.0,-18.212164359154198,-1.0180720993401664,-0.0,-0.0
8020,-0.0,-18.518503046811947,-0.0,-7.542018900688966,-0.0
8021,-1.0186763483985612,-18.518503046811947,-0.0,-17.615476348967864,-0.0
8022,-23.464752552293525,-18.518503046811947,-0.0,-0.0,-0.0
8023,-21.015172990810104,-18.518503046811947,-0.0,-0.0,-0.0
8024,-17.976746625302674,-18.518503046811947,-0.0,-0.0,-0.0
8025,-14.784398560618776,-18.518503046811947,-0.0,-0.0,-0.0
8026,-11.306717645564886,-18.518503046811947,-0.0,-0.0,-0.0
8027,-8.598268744931932,-18.518503046811947,-0.0,-0.0,-0.0
8028,-7.069430544413957,-18.518503046811947,-0.0,-0.0,-0.0
8029,-6.016852928980177,-18.518503046811947,-0.0,-0.0,-0.0
8030,-6.281192853441761,-18.518503046811947,-0.0,-0.0,-0.0
8031,-6.904060057030841,-18.518503046811947,-0.0,-0.0,-0.0
8032,-6.953431242539779,-18.518503046811947,-0.0,-0.0,-0.0
8033,-6.561115942891712,-18.518503046811947,-0.0,-0.0,-0.0
8034,-5.98731768381789,-18.518503046811947,-0.0,-0.0,-0.0
8035,-5.70284351503801,-18.518503046811947,-0.0,-0.0,-0.0
8036,-2.7320910106997935,-18.518503046811947,-0.0,-0.0,-0.0
8037,-0.0,-18.518503046811947,-2.9360311012829854,-0.0,-0.0
8038,-0.0,-18.518503046811947,-9.539944857427557,-0.0,-0.0
8039,-0.0,-18.518503046811947,-11.87473290826592,-0.0,-0.0
8040,-0.0,-18.518503046811947,-10.240459059812345,-0.0,-0.0
8041,-0.0,-18.518503046811947,-8.420863985012147,-0.0,-0.0
8042,-0.0,-18.518503046811947,-6.913785427900557,-0.0,-0.0
8043,-0.0,-18.518503046811947,-3.531883609453196,-0.0,-0.0
8044,-5.911263452512297,-18.518503046811947,-0.0,-0.0,-0.0
8045,-18.956946799750668,-18.518503046811947,-0.0,-0.0,-0.0
8046,-25.44405681626988,-18.518503046811947,-0.0,-0.0,-0.0
8047,-22.817958308149223,-18.518503046811947,-0.0,-0.0,-0.0
8048,-19.643659767243996,-18.518503046811947,-0.0,-0.0,-0.0
8049,-16.855264796610836,-18.518503046811947,-0.0,-0.0,-0.0
8050,-13.805095338421177,-18.518503046811947,-0.0,-0.0,-0.0
8051,-10.133483669009198,-18.518503046811947,-0.0,-0.0,-0.0
8052,-8.390858241766043,-18.518503046811947,-0.0,-0.0,-0.0
8053,-7.70282122147315,-18.518503046811947,-0.0,-0.0,-0.0
8054,-8.251478753257972,-18.518503046811947,-0.0,-0.0,-0.0
8055,-9.36170164963582,-18.518503046811947,-0.0,-0.0,-0.0
8056,-10.039448171228711,-18.518503046811947,-0.0,-0.0,-0.0
8057,-10.300166885889391,-18.518503046811947,-0.0,-0.0,-0.0
8058,-9.98298377298827,-18.518503046811947,-0.0,-0.0,-0.0
8059,-8.904138265126301,-18.518503046811947,-0.0,-0.0,-0.0
